onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
109785.2437	1.2062519	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
109786.4499	1.2005074	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
109787.6504	1.2003963	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
109788.8508	1.2004974	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
109790.0513	1.2003308	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
109791.2517	1.200388	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
109792.4521	1.2004051	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
109793.6525	1.2004364	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
109794.8529	1.2003595	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
109796.0533	1.2004024	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
109797.2537	1.2004653	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
109798.4541	1.2003617	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
109799.6545	1.2004995	2	13	1	9	1	13	3	n/a	n/a	n/a	n/a
109800.855	1.2004054	2	14	1	9	1	14	3	n/a	n/a	n/a	n/a
109802.0554	1.2003289	2	15	1	9	1	15	3	n/a	n/a	n/a	n/a
109803.2557	1.2004187	2	16	1	9	1	16	3	n/a	n/a	n/a	n/a
109804.4561	1.2003819	2	17	1	1	2	1	2	6	1	109804.8563	0.6147043
109805.6565	1.7422678	2	18	1	1	2	2	1	6	n/a	109806.0567	n/a
109807.3988	1.2003914	2	19	1	1	2	3	2	6	0	109807.7991	0.1165327
109808.5992	1.2005453	2	20	1	1	2	4	2	7	1	109808.9994	-0.08335820001
109809.7997	1.2002444	2	21	1	1	2	5	1	7	1	109810.1998	0.1387859
109811	1.2005332	2	22	1	1	2	6	1	7	0	109811.4001	0.3418486
109812.2005	1.2003601	2	23	1	1	2	7	2	8	1	109812.6006	0.5154353
109813.4009	1.2003544	2	24	1	1	2	8	1	8	1	109813.801	0.4164371
109814.6012	1.2004877	2	25	1	1	2	9	1	8	0	109815.0015	0.3190826
109815.8017	1.2004006	2	26	1	1	2	10	2	9	0	109816.2019	0.4163676
109817.0021	1.2004343	2	27	1	1	2	11	1	10	1	109817.4022	0.4418732
109818.2025	1.2003677	2	28	1	1	2	12	1	10	1	109818.6027	0.4152287
109819.4029	1.2003615	2	29	1	1	2	13	1	10	1	109819.8033	0.4161943
109820.6033	1.2004528	2	30	1	1	2	14	1	9	1	109821.0035	0.3151873
109821.8037	1.2005509	2	31	1	1	2	15	2	9	1	109822.2039	0.2469585
109823.0043	1.2002702	2	32	1	1	2	16	1	9	1	109823.4043	0.4397116
109824.2045	1.2005179	2	33	1	1	2	17	2	8	1	109824.6048	0.3159549
109825.4051	1.2002766	2	34	1	1	2	18	2	8	1	109825.8051	0.5151189
109826.6053	1.200457	2	35	1	1	2	19	1	8	1	109827.0056	0.4334868
109827.8058	1.2004205	2	36	1	1	2	20	1	7	1	109828.2059	0.5148141
109829.0062	1.2004776	2	37	1	1	2	21	2	7	0	109829.4063	0.5154477
109830.2067	1.2003775	2	38	1	1	2	22	2	8	0	109830.6068	0.6143915
109831.4071	1.2004122	2	39	1	1	2	23	1	9	0	109831.8073	0.4494618
109832.6075	1.200365	2	40	1	1	2	24	1	10	1	109833.0076	0.2143436
109833.8078	1.2004144	2	41	1	1	2	25	2	10	0	109834.2081	0.150599
109835.0083	1.2003896	2	42	1	1	2	26	1	11	1	109835.4083	0.4164551
109836.2086	1.200387	2	43	1	1	2	27	2	11	1	109836.6088	0.4148287
109837.409	1.2005092	2	44	1	1	2	28	1	11	1	109837.8092	0.3426406
109838.6095	1.2004021	2	45	1	1	2	29	2	10	1	109839.0096	0.514399
109839.8099	1.2003743	2	46	1	1	2	30	2	10	1	109840.21	0.7150537
109841.0103	1.2004682	2	47	1	1	2	31	2	10	1	109841.4105	0.6139649
109842.2108	1.2003385	2	48	1	1	2	32	2	9	1	109842.6109	0.7136663
