onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
12447.55181	1.5510643	1	1	9	1	1	3	12449.10287	n/a	n/a	n/a	n/a
12449.10287	1.5502724	1	2	9	1	2	3	12450.65315	n/a	n/a	n/a	n/a
12450.65315	1.550179	1	3	9	1	3	3	12452.20333	n/a	n/a	n/a	n/a
12452.20333	1.5504881	1	4	9	1	4	3	12453.75381	n/a	n/a	n/a	n/a
12453.75381	1.5508705	1	5	9	1	5	3	12455.30468	n/a	n/a	n/a	n/a
12455.30468	1.5503915	1	6	9	1	6	3	12456.85508	n/a	n/a	n/a	n/a
12456.85508	1.5500703	1	7	9	1	7	3	12458.40515	n/a	n/a	n/a	n/a
12458.40515	1.5500878	1	8	9	1	8	3	12459.95523	n/a	n/a	n/a	n/a
12459.95523	1.5501844	1	9	9	1	9	3	12461.50542	n/a	n/a	n/a	n/a
12461.50542	1.5504185	1	10	9	1	10	3	12463.05584	n/a	n/a	n/a	n/a
12463.05584	1.5502142	1	11	9	1	11	3	12464.60605	n/a	n/a	n/a	n/a
12464.60605	1.5502771	1	12	9	1	12	3	12466.15633	n/a	n/a	n/a	n/a
12466.15633	1.5502072	1	13	1	2	1	2	12467.70654	9	n/a	12466.64095	n/a
12467.70654	1.5496021	1	14	1	2	2	1	12469.25614	9	n/a	12468.19083	n/a
12469.25614	1.5504796	1	15	1	2	3	2	12470.80662	9	1	12469.74064	0.6833621
12470.80662	1.5501357	1	16	1	2	4	2	12472.35675	9	1	12471.29091	0.4897475
12472.35675	1.5501838	1	17	1	2	5	2	12473.90694	9	1	12472.84109	0.4895275
12473.90694	1.5500011	1	18	1	2	6	2	12475.45694	8	1	12474.39132	0.4899828
12475.45694	1.5503331	1	19	1	2	7	2	12477.00727	8	1	12475.94145	0.587622
12477.00727	1.5504618	1	20	1	2	8	1	12478.55773	8	1	12477.49174	0.4894677
12478.55773	1.5500894	1	21	1	2	9	1	12480.10782	7	1	12479.04209	0.5867509
12480.10782	1.5502324	1	22	1	2	10	1	12481.65805	7	1	12480.5922	0.5868536
12481.65805	1.5504033	1	23	1	2	11	2	12483.20846	7	1	12482.14281	0.5869207
12483.20846	1.5501469	1	24	1	2	12	1	12484.7586	6	1	12483.69284	0.5867819
12484.7586	1.5499874	1	25	1	2	13	1	12486.30859	6	0	12485.24292	0.393297
12486.30859	1.5502752	1	26	1	2	14	1	12487.85887	7	1	12486.79291	0.4906329
12487.85887	1.5502362	1	27	1	2	15	2	12489.4091	7	1	12488.34326	0.4895197
12489.4091	1.5500335	1	28	1	2	16	1	12490.95914	7	1	12489.89325	0.393137
12490.95914	1.5499267	1	29	1	2	17	1	12492.50906	6	1	12491.44346	0.5862987
12492.50906	1.5504447	1	30	1	2	18	1	12494.05951	6	1	12492.99359	0.6830395
12494.05951	1.5500209	1	31	1	2	19	1	12495.60953	6	1	12494.54385	0.4894794
12495.60953	1.5502588	1	32	1	2	20	2	12497.15979	5	0	12496.09432	0.3934079
12497.15979	1.5505391	1	33	1	2	21	1	12498.71033	6	1	12497.6444	0.1991328
12498.71033	1.5502396	1	34	1	2	22	2	12500.26057	6	1	12499.19457	0.1027963
12500.26057	1.5501127	1	35	1	2	23	1	12501.81068	6	0	12500.74495	0.199016
12501.81068	1.5501558	1	36	1	2	24	2	12503.36084	7	1	12502.29511	0.0185513
12503.36084	1.5501804	1	37	1	2	25	1	12504.91102	7	1	12503.84526	0.3929512
12504.91102	1.5505598	1	38	1	2	26	2	12506.46158	7	0	12505.39553	0.4898088
12506.46158	1.5507599	1	39	1	2	27	2	12508.01234	8	1	12506.94623	0.4899541
12508.01234	1.5504784	1	40	1	2	28	1	12509.56281	8	0	12508.49684	0.3928473
12509.56281	1.5499281	1	41	1	2	29	1	12511.11274	9	0	12510.04711	0.1983437
12511.11274	1.5501834	1	42	1	2	30	1	12512.66293	10	0	12511.59708	0.2956042
12512.66293	1.5502886	1	43	1	2	31	2	12514.21321	11	1	12513.14746	0.3072701
12514.21321	1.5506675	1	44	1	2	32	1	12515.76388	11	1	12514.69777	0.4893216
12515.76388	1.5500527	1	45	9	3	1	3	12517.31393	n/a	n/a	n/a	n/a
12517.31393	1.5501012	1	46	9	3	2	3	12518.86404	n/a	n/a	n/a	n/a
12518.86404	1.5502785	1	47	9	3	3	3	12520.41431	n/a	n/a	n/a	n/a
12520.41431	1.5498174	1	48	9	3	4	3	12521.96413	n/a	n/a	n/a	n/a
12521.96413	1.5503153	1	49	9	3	5	3	12523.51445	n/a	n/a	n/a	n/a
12523.51445	1.5502006	1	50	9	3	6	3	12525.06465	n/a	n/a	n/a	n/a
12525.06465	1.5500406	1	51	9	3	7	3	12526.61469	n/a	n/a	n/a	n/a
12526.61469	1.5501933	1	52	9	3	8	3	12528.16488	n/a	n/a	n/a	n/a
12528.16488	1.5504534	1	53	9	3	9	3	12529.71533	n/a	n/a	n/a	n/a
12529.71533	1.5501167	1	54	9	3	10	3	12531.26545	n/a	n/a	n/a	n/a
12531.26545	1.550076	1	55	9	3	11	3	12532.81553	n/a	n/a	n/a	n/a
12532.81553	1.5505229	1	56	9	3	12	3	12534.36605	n/a	n/a	n/a	n/a
12534.36605	1.5498125	1	57	3	4	1	1	12535.91586	11	n/a	12534.85042	n/a
12535.91586	1.5502409	1	58	3	4	2	2	12537.4661	11	n/a	12536.40033	n/a
12537.4661	1.5501798	1	59	3	4	3	2	12539.01628	11	n/a	12537.95044	n/a
