onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
23250.72522	1.2053449	4	1	1	9	1	1	3	n/a	n/a	n/a	n/a
23251.93056	1.200367	4	2	1	9	1	2	3	n/a	n/a	n/a	n/a
23253.13093	1.2003492	4	3	1	9	1	3	3	n/a	n/a	n/a	n/a
23254.33128	1.2004584	4	4	1	9	1	4	3	n/a	n/a	n/a	n/a
23255.53174	1.2004271	4	5	1	9	1	5	3	n/a	n/a	n/a	n/a
23256.73216	1.200591	4	6	1	9	1	6	3	n/a	n/a	n/a	n/a
23257.93275	1.2002178	4	7	1	9	1	7	3	n/a	n/a	n/a	n/a
23259.13297	1.2004528	4	8	1	9	1	8	3	n/a	n/a	n/a	n/a
23260.33342	1.2003203	4	9	1	9	1	9	3	n/a	n/a	n/a	n/a
23261.53374	1.2004334	4	10	1	9	1	10	3	n/a	n/a	n/a	n/a
23262.73418	1.2003939	4	11	1	9	1	11	3	n/a	n/a	n/a	n/a
23263.93457	1.2004553	4	12	1	9	1	12	3	n/a	n/a	n/a	n/a
23265.13503	1.2005079	4	13	1	9	1	13	3	n/a	n/a	n/a	n/a
23266.33554	1.2002851	4	14	1	9	1	14	3	n/a	n/a	n/a	n/a
23267.53582	1.2004943	4	15	1	9	1	15	3	n/a	n/a	n/a	n/a
23268.73631	1.2003864	4	16	1	9	1	16	3	n/a	n/a	n/a	n/a
23269.9367	1.2003548	4	17	1	1	2	1	2	4	1	23270.3368	0.5159485
23271.13706	1.2004158	4	18	1	1	2	2	2	4	0	23271.5372	0.2159688
23272.33747	1.2003839	4	19	1	1	2	3	1	5	1	23272.7377	0.4409142
23273.53786	1.2005035	4	20	1	1	2	4	1	5	1	23273.93801	0.6159684
23274.73836	1.2003019	4	21	1	1	2	5	1	5	1	23275.13839	0.619415
23275.93866	1.2004344	4	22	1	1	2	6	1	4	1	23276.33892	0.4405912
23277.1391	1.2004672	4	23	1	1	2	7	2	4	1	23277.53926	0.1526811
23278.33956	1.2003898	4	24	1	1	2	8	2	4	1	23278.73968	0.3548537
23279.53995	1.2003993	4	25	1	1	2	9	2	3	0	23279.9401	0.4443008
23280.74035	1.2003801	4	26	1	1	2	10	1	4	1	23281.14054	0.4161461
23281.94073	1.2004626	4	27	1	1	2	11	1	4	1	23282.34087	0.7152599
23283.14119	1.2003746	4	28	1	1	2	12	2	4	1	23283.5413	0.3166812
23284.34157	1.200401	4	29	1	1	2	13	1	3	1	23284.74167	0.3147496
23285.54197	1.2004423	4	30	1	1	2	14	1	3	1	23285.94213	0.3150948
23286.74241	1.2003953	4	31	1	1	2	15	2	3	1	23287.14251	0.218314
23287.94281	1.200423	4	32	1	1	2	16	2	2	0	23288.34298	0.2380699
23289.14323	1.2004253	4	33	1	1	2	17	1	3	1	23289.54338	0.3141901
23290.34366	1.2003117	4	34	1	1	2	18	1	3	1	23290.74377	0.3144402
23291.54397	1.2004937	4	35	1	1	2	19	2	3	0	23291.94412	0.2148057
23292.74446	1.2003175	4	36	1	1	2	20	1	4	1	23293.14462	0.2148491
23293.94478	1.2004818	4	37	1	1	2	21	2	4	0	23294.34497	0.3410995
23295.14526	1.2004336	4	38	1	1	2	22	2	5	1	23295.54545	0.5152025
23296.34569	1.2003815	4	39	1	1	2	23	2	5	1	23296.74573	0.5148699
23297.54608	1.2004346	4	40	1	1	2	24	2	5	1	23297.94623	0.5147087
23298.74651	1.2003933	4	41	1	1	2	25	2	4	0	23299.1466	0.5144681
23299.9469	1.2004194	4	42	1	1	2	26	1	5	1	23300.34698	0.4154412
23301.14732	1.2004177	4	43	1	1	2	27	2	5	0	23301.54743	0.4158053
23302.34774	1.2004014	4	44	1	1	2	28	2	6	1	23302.7479	0.5151747
23303.54814	1.2004148	4	45	1	1	2	29	1	6	1	23303.94831	0.4154054
23304.74856	1.2003695	4	46	1	1	2	30	1	6	1	23305.1487	0.6140751
23305.94893	1.2004009	4	47	1	1	2	31	1	5	1	23306.3491	0.5143289
23307.14933	1.225378	4	48	1	1	2	32	1	5	0	23307.57446	0.4142162
23308.37471	1.2004147	4	49	1	9	3	1	3	n/a	n/a	n/a	n/a
23309.57512	1.2005191	4	50	1	9	3	2	3	n/a	n/a	n/a	n/a
23310.77564	1.200293	4	51	1	9	3	3	3	n/a	n/a	n/a	n/a
23311.97593	1.2004308	4	52	1	9	3	4	3	n/a	n/a	n/a	n/a
23313.17636	1.2003665	4	53	1	9	3	5	3	n/a	n/a	n/a	n/a
23314.37673	1.2004728	4	54	1	9	3	6	3	n/a	n/a	n/a	n/a
23315.5772	1.2004535	4	55	1	9	3	7	3	n/a	n/a	n/a	n/a
23316.77766	1.2003309	4	56	1	9	3	8	3	n/a	n/a	n/a	n/a
23317.97799	1.2005559	4	57	1	9	3	9	3	n/a	n/a	n/a	n/a
23319.17854	1.2002896	4	58	1	9	3	10	3	n/a	n/a	n/a	n/a
23320.37883	1.2004357	4	59	1	9	3	11	3	n/a	n/a	n/a	n/a
23321.57927	1.2005217	4	60	1	9	3	12	3	n/a	n/a	n/a	n/a
23322.77979	1.2002397	4	61	1	9	3	13	3	n/a	n/a	n/a	n/a
23323.98003	1.2004862	4	62	1	9	3	14	3	n/a	n/a	n/a	n/a
23325.18052	1.2003684	4	63	1	9	3	15	3	n/a	n/a	n/a	n/a
23326.38088	1.2004814	4	64	1	9	3	16	3	n/a	n/a	n/a	n/a
23327.58137	1.2003108	4	65	1	3	4	1	1	6	1	23327.98145	0.4145298
23328.78168	1.200474	4	66	1	3	4	2	2	6	1	23329.18196	0.5147175
23329.98215	1.2004141	4	67	1	3	4	3	1	6	1	23330.3822	0.4168878
23331.18256	1.2003619	4	68	1	3	4	4	2	5	1	23331.58271	0.6155499
23332.38293	1.2003622	4	69	1	3	4	5	2	5	1	23332.78309	0.6164126
23333.58329	1.2004148	4	70	1	3	4	6	2	5	0	23333.98342	0.3157981
23334.7837	1.2005252	4	71	1	3	4	7	2	6	1	23335.18394	0.6164311
23335.98423	1.2004157	4	72	1	3	4	8	2	6	1	23336.38433	0.6166439
23337.18464	1.200325	4	73	1	3	4	9	1	6	1	23337.58464	0.3405816
23338.38497	1.2004116	4	74	1	3	4	10	1	5	0	23338.78515	0.5161125
23339.58538	1.2003788	4	75	1	3	4	11	1	6	1	23339.98552	0.3386491
23340.78576	1.2005573	4	76	1	3	4	12	2	6	1	23341.18596	0.142799
