onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
16221.1052	1.5507852	3	1	9	1	1	3	16222.65599	n/a	n/a	n/a	n/a
16222.65599	1.5504694	3	2	9	1	2	3	16224.20646	n/a	n/a	n/a	n/a
16224.20646	1.5501929	3	3	9	1	3	3	16225.75665	n/a	n/a	n/a	n/a
16225.75665	1.5498919	3	4	9	1	4	3	16227.30654	n/a	n/a	n/a	n/a
16227.30654	1.5500378	3	5	9	1	5	3	16228.85658	n/a	n/a	n/a	n/a
16228.85658	1.5501968	3	6	9	1	6	3	16230.40678	n/a	n/a	n/a	n/a
16230.40678	1.5501396	3	7	9	1	7	3	16231.95692	n/a	n/a	n/a	n/a
16231.95692	1.5502606	3	8	9	1	8	3	16233.50718	n/a	n/a	n/a	n/a
16233.50718	1.5502282	3	9	9	1	9	3	16235.0574	n/a	n/a	n/a	n/a
16235.0574	1.5501267	3	10	9	1	10	3	16236.60753	n/a	n/a	n/a	n/a
16236.60753	1.5504342	3	11	9	1	11	3	16238.15797	n/a	n/a	n/a	n/a
16238.15797	1.5502781	3	12	9	1	12	3	16239.70824	n/a	n/a	n/a	n/a
16239.70824	1.5503102	3	13	1	2	1	1	16241.25855	4	n/a	16240.19277	n/a
16241.25855	1.5502484	3	14	1	2	2	1	16242.8088	4	1	16241.74292	0.683467
16242.8088	1.5498066	3	15	1	2	3	1	16244.35861	4	0	16243.2931	0.4896854
16244.35861	1.5497604	3	16	1	2	4	1	16245.90837	5	0	16244.84286	0.3930885
16245.90837	1.5501447	3	17	1	2	5	1	16247.45851	6	0	16246.39258	0.3926463
16247.45851	1.5498876	3	18	1	2	6	2	16249.0084	7	1	16247.94262	0.392784
16249.0084	1.5499263	3	19	1	2	7	1	16250.55833	7	1	16249.49285	0.4897186
16250.55833	1.5501304	3	20	1	2	8	1	16252.10846	7	1	16251.04284	0.3931405
16252.10846	1.5503293	3	21	1	2	9	1	16253.65879	6	1	16252.5931	0.3934049
