onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
8444.138666	1.6032919	3	1	9	1	1	3	8445.741958	n/a	n/a	n/a	n/a
8445.741958	1.5997834	3	2	9	1	2	3	8447.341741	n/a	n/a	n/a	n/a
8447.341741	1.599838278	3	3	9	1	3	3	8448.941579	n/a	n/a	n/a	n/a
8448.941579	1.599734022	3	4	9	1	4	3	8450.541313	n/a	n/a	n/a	n/a
8450.541313	1.5997724	3	5	9	1	5	3	8452.141086	n/a	n/a	n/a	n/a
8452.141086	1.599837178	3	6	9	1	6	3	8453.740923	n/a	n/a	n/a	n/a
8453.740923	1.599737822	3	7	9	1	7	3	8455.340661	n/a	n/a	n/a	n/a
8455.340661	1.5997684	3	8	9	1	8	3	8456.940429	n/a	n/a	n/a	n/a
8456.940429	1.5997826	3	9	9	1	9	3	8458.540212	n/a	n/a	n/a	n/a
8458.540212	1.5997768	3	10	9	1	10	3	8460.139989	n/a	n/a	n/a	n/a
8460.139989	1.5997862	3	11	9	1	11	3	8461.739775	n/a	n/a	n/a	n/a
8461.739775	1.5997796	3	12	9	1	12	3	8463.339554	n/a	n/a	n/a	n/a
8463.339554	1.5998064	3	13	9	1	13	3	8464.939361	n/a	n/a	n/a	n/a
8464.939361	1.59980919	3	14	9	1	14	3	8466.53917	n/a	n/a	n/a	n/a
8466.53917	1.59973571	3	15	9	1	15	3	8468.138906	n/a	n/a	n/a	n/a
8468.138906	1.5996536	3	16	9	1	16	3	8469.738559	n/a	n/a	n/a	n/a
8469.738559	1.5999052	3	17	1	2	1	2	8471.338465	4	n/a	8470.238608	n/a
8471.338465	1.5997712	3	18	1	2	2	2	8472.938236	4	n/a	8471.838247	n/a
8472.938236	1.5997831	3	19	1	2	3	2	8474.538019	4	n/a	8473.438168	n/a
8474.538019	1.599781	3	20	1	2	4	1	8476.1378	4	n/a	8475.037941	n/a
8476.1378	1.5997806	3	21	1	2	5	2	8477.73758	4	n/a	8476.637738	n/a
8477.73758	1.5997854	3	22	1	2	6	2	8479.337366	4	n/a	8478.237511	n/a
8479.337366	1.5997899	3	23	1	2	7	1	8480.937156	4	n/a	8479.837293	n/a
8480.937156	1.5997777	3	24	1	2	8	2	8482.536933	4	n/a	8481.437074	n/a
8482.536933	1.5997734	3	25	1	2	9	2	8484.136707	4	n/a	8483.036842	n/a
8484.136707	1.5997857	3	26	1	2	10	1	8485.736493	4	n/a	8484.636608	n/a
8485.736493	1.5997786	3	27	1	2	11	1	8487.336271	4	n/a	8486.236408	n/a
8487.336271	1.5997564	3	28	1	2	12	2	8488.936027	4	n/a	8487.836199	n/a
8488.936027	1.5997704	3	29	1	2	13	2	8490.535798	4	n/a	8489.435976	n/a
8490.535798	1.5998041	3	30	1	2	14	1	8492.135602	4	n/a	8491.035764	n/a
8492.135602	1.5997757	3	31	1	2	15	2	8493.735378	4	n/a	8492.635541	n/a
8493.735378	1.5997786	3	32	1	2	16	1	8495.335156	4	n/a	8494.235319	n/a
