onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
12070.76702	1.550654	1	1	9	1	1	3	12072.31768	n/a	n/a	n/a	n/a
12072.31768	1.5513241	1	2	9	1	2	3	12073.869	n/a	n/a	n/a	n/a
12073.869	1.5502915	1	3	9	1	3	3	12075.41929	n/a	n/a	n/a	n/a
12075.41929	1.5501909	1	4	9	1	4	3	12076.96948	n/a	n/a	n/a	n/a
12076.96948	1.5506019	1	5	9	1	5	3	12078.52009	n/a	n/a	n/a	n/a
12078.52009	1.5504173	1	6	9	1	6	3	12080.0705	n/a	n/a	n/a	n/a
12080.0705	1.5502072	1	7	9	1	7	3	12081.62071	n/a	n/a	n/a	n/a
12081.62071	1.5501241	1	8	9	1	8	3	12083.17083	n/a	n/a	n/a	n/a
12083.17083	1.5502954	1	9	9	1	9	3	12084.72113	n/a	n/a	n/a	n/a
12084.72113	1.5499584	1	10	9	1	10	3	12086.27109	n/a	n/a	n/a	n/a
12086.27109	1.5508935	1	11	9	1	11	3	12087.82198	n/a	n/a	n/a	n/a
12087.82198	1.5500398	1	12	9	1	12	3	12089.37202	n/a	n/a	n/a	n/a
12089.37202	1.5501178	1	13	1	2	1	1	12090.92214	9	n/a	12089.85648	n/a
12090.92214	1.5500813	1	14	1	2	2	2	12092.47222	9	1	12091.40627	0.8783305
12092.47222	1.5502901	1	15	1	2	3	1	12094.02251	9	1	12092.95671	0.9738241
12094.02251	1.5501001	1	16	1	2	4	2	12095.57261	9	1	12094.50692	0.9744826
12095.57261	1.5505258	1	17	1	2	5	1	12097.12314	8	n/a	12096.05699	n/a
12097.12314	1.5501398	1	18	1	2	6	2	12098.67328	8	1	12097.60739	0.9744
12098.67328	1.5503486	1	19	1	2	7	2	12100.22362	8	1	12099.15773	0.8771676
12100.22362	1.5507596	1	20	1	2	8	1	12101.77438	8	1	12100.7083	0.7806859
12101.77438	1.549418	1	21	1	2	9	1	12103.3238	7	1	12102.25872	0.8765672
12103.3238	1.5500354	1	22	1	2	10	1	12104.87384	7	1	12103.8083	0.9748312
12104.87384	1.5499824	1	23	1	2	11	1	12106.42382	7	1	12105.35823	0.8783852
12106.42382	1.5505145	1	24	1	2	12	2	12107.97433	6	1	12106.90845	0.7818057
12107.97433	1.550307	1	25	1	2	13	2	12109.52464	6	1	12108.45882	0.7801751
12109.52464	1.550008	1	26	1	2	14	1	12111.07465	6	1	12110.00902	0.8774497
12111.07465	1.5499974	1	27	1	2	15	1	12112.62465	5	1	12111.55899	0.9741651
12112.62465	1.5505486	1	28	1	2	16	2	12114.1752	5	1	12113.10921	0.974441
12114.1752	1.5501841	1	29	1	2	17	1	12115.72538	5	1	12114.65956	0.8776896
12115.72538	1.5499941	1	30	1	2	18	1	12117.27537	4	1	12116.2098	0.97376
12117.27537	1.5502322	1	31	1	2	19	2	12118.82561	4	1	12117.75985	0.9744499
12118.82561	1.5502512	1	32	1	2	20	1	12120.37586	4	n/a	12119.30995	n/a
12120.37586	1.550049	1	33	1	2	21	1	12121.92591	4	1	12120.86034	0.9738216
12121.92591	1.5502391	1	34	1	2	22	1	12123.47614	3	n/a	12122.41045	n/a
12123.47614	1.5504047	1	35	1	2	23	1	12125.02655	3	0	12123.96085	0.9739599
12125.02655	1.5502902	1	36	1	2	24	2	12126.57684	4	0	12125.51122	0.7809709
12126.57684	1.5506078	1	37	1	2	25	2	12128.12745	5	0	12127.06134	0.7805159
12128.12745	1.5499531	1	38	1	2	26	1	12129.6774	6	0	12128.61179	0.87703
12129.6774	1.5502513	1	39	1	2	27	2	12131.22765	7	1	12130.16172	0.7805188
12131.22765	1.5501213	1	40	1	2	28	1	12132.77777	7	1	12131.71196	0.6834475
12132.77777	1.5503789	1	41	1	2	29	2	12134.32815	7	1	12133.26208	0.6830973
12134.32815	1.5500077	1	42	1	2	30	1	12135.87816	6	1	12134.81258	0.4893528
12135.87816	1.5501575	1	43	1	2	31	2	12137.42832	6	1	12136.36253	0.2954421
12137.42832	1.550293	1	44	1	2	32	2	12138.97861	6	0	12137.91304	0.1986422
12138.97861	1.5496693	1	45	9	3	1	3	12140.52828	n/a	n/a	n/a	n/a
12140.52828	1.5505763	1	46	9	3	2	3	12142.07886	n/a	n/a	n/a	n/a
12142.07886	1.5499966	1	47	9	3	3	3	12143.62885	n/a	n/a	n/a	n/a
12143.62885	1.5498218	1	48	9	3	4	3	12145.17867	n/a	n/a	n/a	n/a
12145.17867	1.5505618	1	49	9	3	5	3	12146.72924	n/a	n/a	n/a	n/a
12146.72924	1.5502879	1	50	9	3	6	3	12148.27952	n/a	n/a	n/a	n/a
12148.27952	1.5500647	1	51	9	3	7	3	12149.82959	n/a	n/a	n/a	n/a
12149.82959	1.5499486	1	52	9	3	8	3	12151.37954	n/a	n/a	n/a	n/a
12151.37954	1.5502873	1	53	9	3	9	3	12152.92982	n/a	n/a	n/a	n/a
12152.92982	1.5502136	1	54	9	3	10	3	12154.48004	n/a	n/a	n/a	n/a
12154.48004	1.5502121	1	55	9	3	11	3	12156.03025	n/a	n/a	n/a	n/a
12156.03025	1.550927	1	56	9	3	12	3	12157.58118	n/a	n/a	n/a	n/a
12157.58118	1.5502166	1	57	3	4	1	2	12159.13139	7	n/a	12158.06584	n/a
12159.13139	1.5502561	1	58	3	4	2	2	12160.68165	7	n/a	12159.61587	n/a
