onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
12409.88273	1.5501925	2	1	9	1	1	3	12411.43292	n/a	n/a	n/a	n/a
12411.43292	1.5501648	2	2	9	1	2	3	12412.98309	n/a	n/a	n/a	n/a
12412.98309	1.5500091	2	3	9	1	3	3	12414.5331	n/a	n/a	n/a	n/a
12414.5331	1.5503287	2	4	9	1	4	3	12416.08342	n/a	n/a	n/a	n/a
12416.08342	1.5502165	2	5	9	1	5	3	12417.63364	n/a	n/a	n/a	n/a
12417.63364	1.5501144	2	6	9	1	6	3	12419.18376	n/a	n/a	n/a	n/a
12419.18376	1.5502628	2	7	9	1	7	3	12420.73402	n/a	n/a	n/a	n/a
12420.73402	1.5503062	2	8	9	1	8	3	12422.28432	n/a	n/a	n/a	n/a
12422.28432	1.5504409	2	9	9	1	9	3	12423.83477	n/a	n/a	n/a	n/a
12423.83477	1.5503281	2	10	9	1	10	3	12425.38509	n/a	n/a	n/a	n/a
12425.38509	1.5503038	2	11	9	1	11	3	12426.9354	n/a	n/a	n/a	n/a
12426.9354	1.5499834	2	12	9	1	12	3	12428.48538	n/a	n/a	n/a	n/a
12428.48538	1.5504222	2	13	1	2	1	1	12430.0358	8	n/a	12428.96992	n/a
12430.0358	1.5507585	2	14	1	2	2	1	12431.58656	8	1	12430.52038	0.781314
12431.58656	1.5503425	2	15	1	2	3	1	12433.1369	8	0	12432.07076	0.780839
12433.1369	1.5498342	2	16	1	2	4	2	12434.68674	9	1	12433.62121	0.7800668
12434.68674	1.5504698	2	17	1	2	5	2	12436.23721	9	1	12435.17163	0.6838909
12436.23721	1.5499322	2	18	1	2	6	1	12437.78714	9	1	12436.72148	0.6841153
12437.78714	1.5502358	2	19	1	2	7	1	12439.33738	8	1	12438.27164	0.6841787
12439.33738	1.5503908	2	20	1	2	8	2	12440.88777	8	1	12439.82186	0.5874796
12440.88777	1.5502046	2	21	1	2	9	1	12442.43797	8	1	12441.37238	0.6836346
12442.43797	1.5498912	2	22	1	2	10	2	12443.98786	7	1	12442.92231	0.6846606
12443.98786	1.5506526	2	23	1	2	11	1	12445.53852	7	1	12444.47257	0.6848751
12445.53852	1.5498807	2	24	1	2	12	2	12447.0884	7	1	12446.02307	0.5864395
12447.0884	1.5504671	2	25	1	2	13	2	12448.63886	6	1	12447.57312	0.5869095
12448.63886	1.5501032	2	26	1	2	14	1	12450.18897	6	0	12449.12331	0.7804062
12450.18897	1.5504123	2	27	1	2	15	1	12451.73938	7	1	12450.67326	0.68345
12451.73938	1.5499942	2	28	1	2	16	2	12453.28937	7	1	12452.22376	0.6838241
12453.28937	1.5505314	2	29	1	2	17	2	12454.8399	7	1	12453.77385	0.8777182
12454.8399	1.5500225	2	30	1	2	18	1	12456.38993	6	1	12455.32433	0.9735178
12456.38993	1.5502682	2	31	1	2	19	1	12457.94019	6	1	12456.87442	0.9741801
12457.94019	1.5497673	2	32	1	2	20	2	12459.48996	6	1	12458.42436	0.6832431
12459.48996	1.5506902	2	33	1	2	21	1	12461.04065	5	0	12459.97464	0.7807317
12461.04065	1.5503618	2	34	1	2	22	1	12462.59101	6	1	12461.52494	0.6836517
12462.59101	1.5502092	2	35	1	2	23	2	12464.14122	6	1	12463.07542	0.6829725
12464.14122	1.5500894	2	36	1	2	24	2	12465.69131	6	1	12464.6256	0.6832516
12465.69131	1.5503059	2	37	1	2	25	2	12467.24162	5	1	12466.17588	0.7798412
12467.24162	1.5501298	2	38	1	2	26	2	12468.79175	5	1	12467.72596	0.8777798
12468.79175	1.550192	2	39	1	2	27	1	12470.34194	5	1	12469.27622	0.5861953
12470.34194	1.5501953	2	40	1	2	28	2	12471.89214	4	1	12470.82637	0.5862105
12471.89214	1.5504533	2	41	1	2	29	2	12473.44259	4	1	12472.37673	0.4892661
12473.44259	1.5502527	2	42	1	2	30	1	12474.99284	4	1	12473.92698	0.1985252
12474.99284	1.550826	2	43	1	2	31	2	12476.54367	3	1	12475.47781	0.2205472
