onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
12789.32469	1.551223	3	1	9	1	1	3	12790.87592	n/a	n/a	n/a	n/a
12790.87592	1.5503346	3	2	9	1	2	3	12792.42625	n/a	n/a	n/a	n/a
12792.42625	1.550173	3	3	9	1	3	3	12793.97642	n/a	n/a	n/a	n/a
12793.97642	1.5502366	3	4	9	1	4	3	12795.52666	n/a	n/a	n/a	n/a
12795.52666	1.550448	3	5	9	1	5	3	12797.07711	n/a	n/a	n/a	n/a
12797.07711	1.5505274	3	6	9	1	6	3	12798.62764	n/a	n/a	n/a	n/a
12798.62764	1.5500547	3	7	9	1	7	3	12800.17769	n/a	n/a	n/a	n/a
12800.17769	1.5502565	3	8	9	1	8	3	12801.72795	n/a	n/a	n/a	n/a
12801.72795	1.5499893	3	9	9	1	9	3	12803.27794	n/a	n/a	n/a	n/a
12803.27794	1.5498598	3	10	9	1	10	3	12804.8278	n/a	n/a	n/a	n/a
12804.8278	1.5495927	3	11	9	1	11	3	12806.37739	n/a	n/a	n/a	n/a
12806.37739	1.550539	3	12	9	1	12	3	12807.92793	n/a	n/a	n/a	n/a
12807.92793	1.5501791	3	13	1	2	1	2	12809.47811	5	n/a	12808.41223	n/a
12809.47811	1.5500362	3	14	1	2	2	2	12811.02814	5	1	12809.96247	0.7805813
12811.02814	1.5500427	3	15	1	2	3	1	12812.57819	5	1	12811.51278	0.7799101
12812.57819	1.5503645	3	16	1	2	4	2	12814.12855	5	1	12813.06267	0.6835496
12814.12855	1.5501064	3	17	1	2	5	1	12815.67866	4	1	12814.61305	0.6830479
12815.67866	1.5505907	3	18	1	2	6	2	12817.22925	4	1	12816.16334	0.7808677
12817.22925	1.5501302	3	19	1	2	7	2	12818.77938	4	1	12817.71345	0.78085
12818.77938	1.5500078	3	20	1	2	8	2	12820.32939	3	1	12819.26388	0.6841603
