onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
2665.576594	1.5500059	3	1	9	1	1	3	2667.1266	n/a	n/a	n/a	n/a
2667.1266	1.5506446	3	2	9	1	2	3	2668.677245	n/a	n/a	n/a	n/a
2668.677245	1.5502704	3	3	9	1	3	3	2670.227515	n/a	n/a	n/a	n/a
2670.227515	1.5506175	3	4	9	1	4	3	2671.778133	n/a	n/a	n/a	n/a
2671.778133	1.5499836	3	5	9	1	5	3	2673.328116	n/a	n/a	n/a	n/a
2673.328116	1.5504029	3	6	9	1	6	3	2674.878519	n/a	n/a	n/a	n/a
2674.878519	1.5497646	3	7	9	1	7	3	2676.428284	n/a	n/a	n/a	n/a
2676.428284	1.5504976	3	8	9	1	8	3	2677.978781	n/a	n/a	n/a	n/a
2677.978781	1.5500995	3	9	9	1	9	3	2679.528881	n/a	n/a	n/a	n/a
2679.528881	1.5506078	3	10	9	1	10	3	2681.079489	n/a	n/a	n/a	n/a
2681.079489	1.5498185	3	11	9	1	11	3	2682.629307	n/a	n/a	n/a	n/a
2682.629307	1.5503372	3	12	9	1	12	3	2684.179644	n/a	n/a	n/a	n/a
2684.179644	1.550491	3	13	1	2	1	1	2685.730135	4	n/a	2684.664178	n/a
2685.730135	1.5500021	3	14	1	2	2	1	2687.280137	4	0	2686.214711	0.5867865
2687.280137	1.5501395	3	15	1	2	3	1	2688.830277	5	0	2687.764556	0.7808481
2688.830277	1.5502976	3	16	1	2	4	2	2690.380575	6	1	2689.314622	0.780149
2690.380575	1.5500515	3	17	1	2	5	1	2691.930626	6	1	2690.865043	0.7803496
2691.930626	1.5500927	3	18	1	2	6	2	2693.480719	6	1	2692.415043	0.6837008
2693.480719	1.5502274	3	19	1	2	7	1	2695.030946	5	1	2693.965194	0.5863647
2695.030946	1.5503488	3	20	1	2	8	2	2696.581295	5	0	2695.515372	0.4895693
2696.581295	1.5502492	3	21	1	2	9	1	2698.131544	6	1	2697.065604	0.5871953
2698.131544	1.5501037	3	22	1	2	10	1	2699.681648	6	1	2698.615814	0.5874263
2699.681648	1.5499683	3	23	1	2	11	1	2701.231616	6	1	2700.165972	0.4901848
2701.231616	1.5497562	3	24	1	2	12	1	2702.781372	5	1	2701.715957	0.6829715
2702.781372	1.5502883	3	25	1	2	13	1	2704.331661	5	1	2703.265811	0.6836844
2704.331661	1.5499263	3	26	1	2	14	2	2705.881587	5	1	2704.815918	0.7814153
2705.881587	1.5501719	3	27	1	2	15	1	2707.431759	4	0	2706.365916	0.7807877
2707.431759	1.5500094	3	28	1	2	16	2	2708.981768	5	1	2707.916218	0.7800799
2708.981768	1.5497147	3	29	1	2	17	1	2710.531483	5	1	2709.465881	0.7802188
2710.531483	1.5502647	3	30	1	2	18	2	2712.081748	5	1	2711.015867	0.7811403
2712.081748	1.5496539	3	31	1	2	19	2	2713.631402	4	0	2712.565961	0.683684
2713.631402	1.550199	3	32	1	2	20	1	2715.181601	5	1	2714.115978	0.780054
2715.181601	1.5502074	3	33	1	2	21	2	2716.731808	5	1	2715.665914	0.8769788
2716.731808	1.5501151	3	34	1	2	22	2	2718.281923	5	1	2717.216374	0.780087
2718.281923	1.5502042	3	35	1	2	23	1	2719.832127	4	1	2718.766391	0.9737412
2719.832127	1.5504943	3	36	1	2	24	1	2721.382622	4	1	2720.316689	0.9742736
2721.382622	1.5499498	3	37	1	2	25	1	2722.932571	4	1	2721.866969	0.9746452
2722.932571	1.5497449	3	38	1	2	26	1	2724.482316	3	1	2723.417034	0.9732196
2724.482316	1.5500227	3	39	1	2	27	1	2726.032339	3	1	2724.966558	0.9740788
2726.032339	1.550095	3	40	1	2	28	2	2727.582434	3	1	2726.516703	0.7798922
2727.582434	1.5502778	3	41	1	2	29	1	2729.132712	2	0	2728.066908	0.9737949
2729.132712	1.5501605	3	42	1	2	30	2	2730.682872	3	1	2729.617106	0.8764507
2730.682872	1.5500259	3	43	1	2	31	1	2732.232898	3	0	2731.167197	0.8766856
2732.232898	1.5497697	3	44	1	2	32	2	2733.782668	4	0	2732.717133	0.779584
2733.782668	1.550316	3	45	9	3	1	3	2735.332984	n/a	n/a	n/a	n/a
2735.332984	1.5501751	3	46	9	3	2	3	2736.883159	n/a	n/a	n/a	n/a
2736.883159	1.5505705	3	47	9	3	3	3	2738.43373	n/a	n/a	n/a	n/a
2738.43373	1.5502255	3	48	9	3	4	3	2739.983955	n/a	n/a	n/a	n/a
2739.983955	1.5498586	3	49	9	3	5	3	2741.533814	n/a	n/a	n/a	n/a
2741.533814	1.550322	3	50	9	3	6	3	2743.084136	n/a	n/a	n/a	n/a
2743.084136	1.5501025	3	51	9	3	7	3	2744.634238	n/a	n/a	n/a	n/a
2744.634238	1.5501629	3	52	9	3	8	3	2746.184401	n/a	n/a	n/a	n/a
2746.184401	1.5506146	3	53	9	3	9	3	2747.735016	n/a	n/a	n/a	n/a
2747.735016	1.5497545	3	54	9	3	10	3	2749.28477	n/a	n/a	n/a	n/a
2749.28477	1.5504479	3	55	9	3	11	3	2750.835218	n/a	n/a	n/a	n/a
2750.835218	1.5503844	3	56	9	3	12	3	2752.385602	n/a	n/a	n/a	n/a
2752.385602	1.5502579	3	57	3	4	1	1	2753.93586	5	n/a	2752.870011	n/a
2753.93586	1.5499796	3	58	3	4	2	2	2755.48584	5	n/a	2754.420195	n/a
2755.48584	1.5495198	3	59	3	4	3	1	2757.03536	5	n/a	2755.970079	n/a
2757.03536	1.5501475	3	60	3	4	4	2	2758.585507	5	n/a	2757.519615	n/a
2758.585507	1.5499452	3	61	3	4	5	1	2760.135452	5	n/a	2759.069734	n/a
2760.135452	1.5503679	3	62	3	4	6	2	2761.68582	5	n/a	2760.619977	n/a
2761.68582	1.5501532	3	63	3	4	7	2	2763.235974	5	1	2762.17033	0.6838652
2763.235974	1.5500401	3	64	3	4	8	1	2764.786014	5	1	2763.72034	0.7798544
2764.786014	1.5502692	3	65	3	4	9	1	2766.336283	5	1	2765.270308	0.7801747
2766.336283	1.5495122	3	66	3	4	10	1	2767.885795	4	0	2766.820542	0.7802377
2767.885795	1.5499211	3	67	3	4	11	1	2769.435716	5	1	2768.37002	0.6837808
2769.435716	1.5500633	3	68	3	4	12	2	2770.985779	5	1	2769.920082	0.7800719
2770.985779	1.5497383	3	69	3	4	13	1	2772.535518	5	1	2771.470249	0.4898075
2772.535518	1.5501313	3	70	3	4	14	1	2774.085649	4	1	2773.019938	0.6836856
2774.085649	1.5509195	3	71	3	4	15	2	2775.636569	4	1	2774.570618	0.8777905
2775.636569	1.5499262	3	72	3	4	16	2	2777.186495	4	1	2776.121041	0.7805315
2777.186495	1.5506067	3	73	3	4	17	2	2778.737101	3	0	2777.670969	0.4896921
2778.737101	1.5501577	3	74	3	4	18	2	2780.287259	4	0	2779.221255	0.3932223
2780.287259	1.5497368	3	75	3	4	19	2	2781.836996	5	0	2780.771499	0.3925972
2781.836996	1.5504197	3	76	3	4	20	2	2783.387416	6	0	2782.321616	0.6840915
2783.387416	1.549487	3	77	3	4	21	2	2784.936903	7	1	2783.871701	0.7798695
2784.936903	1.5498591	3	78	3	4	22	2	2786.486762	7	1	2785.421209	0.8776974
2786.486762	1.5502565	3	79	3	4	23	2	2788.037018	7	1	2786.971001	0.8774441
2788.037018	1.5500194	3	80	3	4	24	1	2789.587038	6	1	2788.521413	0.7799827
2789.587038	1.5501814	3	81	3	4	25	2	2791.137219	6	1	2790.071385	0.8772956
2791.137219	1.5507018	3	82	3	4	26	1	2792.687921	6	1	2791.621843	0.7802839
2792.687921	1.550114	3	83	3	4	27	1	2794.238035	5	1	2793.172018	0.7807023
2794.238035	1.5497328	3	84	3	4	28	1	2795.787768	5	1	2794.722173	0.8769454
2795.787768	1.5503914	3	85	3	4	29	2	2797.338159	5	1	2796.272251	0.586897
2797.338159	1.5500739	3	86	3	4	30	2	2798.888233	4	1	2797.822641	0.6828677
2798.888233	1.5502632	3	87	3	4	31	2	2800.438496	4	0	2799.37254	0.6835432
2800.438496	1.5502821	3	88	3	4	32	1	2801.988778	5	n/a	2800.922729	n/a
2801.988778	1.5503681	3	89	9	5	1	3	2803.539146	n/a	n/a	n/a	n/a
2803.539146	1.5499414	3	90	9	5	2	3	2805.089088	n/a	n/a	n/a	n/a
2805.089088	1.5505714	3	91	9	5	3	3	2806.639659	n/a	n/a	n/a	n/a
2806.639659	1.5499961	3	92	9	5	4	3	2808.189655	n/a	n/a	n/a	n/a
2808.189655	1.5498061	3	93	9	5	5	3	2809.739461	n/a	n/a	n/a	n/a
2809.739461	1.5502916	3	94	9	5	6	3	2811.289753	n/a	n/a	n/a	n/a
2811.289753	1.5501977	3	95	9	5	7	3	2812.839951	n/a	n/a	n/a	n/a
2812.839951	1.5503493	3	96	9	5	8	3	2814.3903	n/a	n/a	n/a	n/a
2814.3903	1.5503683	3	97	9	5	9	3	2815.940668	n/a	n/a	n/a	n/a
2815.940668	1.549834	3	98	9	5	10	3	2817.490502	n/a	n/a	n/a	n/a
2817.490502	1.5505174	3	99	9	5	11	3	2819.04102	n/a	n/a	n/a	n/a
2819.04102	1.5496742	3	100	9	5	12	3	2820.590694	n/a	n/a	n/a	n/a
2820.590694	1.5505555	3	101	5	6	1	1	2822.141249	5	n/a	2821.075239	n/a
2822.141249	1.5503485	3	102	5	6	2	2	2823.691598	5	0	2822.62555	0.7803735
