onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
2807.230135	1.1967815	2	1	9	1	1	3	2808.426916	n/a	n/a	n/a	n/a
2808.426916	1.199872	2	2	9	1	2	3	2809.626788	n/a	n/a	n/a	n/a
2809.626788	1.1996971	2	3	9	1	3	3	2810.826485	n/a	n/a	n/a	n/a
2810.826485	1.1999936	2	4	9	1	4	3	2812.026479	n/a	n/a	n/a	n/a
2812.026479	1.1998214	2	5	9	1	5	3	2813.2263	n/a	n/a	n/a	n/a
2813.2263	1.1998287	2	6	9	1	6	3	2814.426129	n/a	n/a	n/a	n/a
2814.426129	1.1997618	2	7	9	1	7	3	2815.625891	n/a	n/a	n/a	n/a
2815.625891	1.1998567	2	8	9	1	8	3	2816.825747	n/a	n/a	n/a	n/a
2816.825747	1.1998685	2	9	9	1	9	3	2818.025616	n/a	n/a	n/a	n/a
2818.025616	1.1998305	2	10	9	1	10	3	2819.225446	n/a	n/a	n/a	n/a
2819.225446	1.1997844	2	11	9	1	11	3	2820.425231	n/a	n/a	n/a	n/a
2820.425231	1.1998407	2	12	9	1	12	3	2821.625072	n/a	n/a	n/a	n/a
2821.625072	1.1998082	2	13	9	1	13	3	2822.82488	n/a	n/a	n/a	n/a
2822.82488	1.1998707	2	14	9	1	14	3	2824.02475	n/a	n/a	n/a	n/a
2824.02475	1.1997929	2	15	9	1	15	3	2825.224543	n/a	n/a	n/a	n/a
2825.224543	1.1997433	2	16	9	1	16	3	2826.424287	n/a	n/a	n/a	n/a
2826.424287	1.1999393	2	17	1	2	1	1	2827.624226	3	0	2826.824185	0.4113416
2827.624226	1.1997835	2	18	1	2	2	2	2828.824009	4	0	2828.024167	0.6110703
2828.824009	1.199920147	2	19	1	2	3	2	2830.02393	5	1	2829.224044	0.6121936436
2830.02393	1.199747153	2	20	1	2	4	1	2831.223677	5	1	2830.423835	0.5124636
2831.223677	1.199821	2	21	1	2	5	2	2832.423498	5	1	2831.623607	0.5146085
2832.423498	1.1996958	2	22	1	2	6	2	2833.623194	4	0	2832.823438	0.5127845
2833.623194	1.1998323	2	23	1	2	7	2	2834.823026	5	1	2834.023261	0.5119195
2834.823026	1.1999542	2	24	1	2	8	2	2836.02298	5	1	2835.223125	0.5127665
2836.02298	1.199856	2	25	1	2	9	2	2837.222836	5	1	2836.422921	0.5072799
2837.222836	1.199876378	2	26	1	2	10	2	2838.422712	4	0	2837.622769	0.6054284
2838.422712	1.199820222	2	27	1	2	11	2	2839.622533	5	1	2838.822645	0.6103855526
2839.622533	1.1997326	2	28	1	2	12	1	2840.822265	5	1	2840.022386	0.5121634
2840.822265	1.1998248	2	29	1	2	13	2	2842.02209	5	1	2841.222222	0.5114988
2842.02209	1.1998868	2	30	1	2	14	1	2843.221977	4	1	2842.422062	0.5120042
2843.221977	1.1997783	2	31	1	2	15	1	2844.421755	4	1	2843.621868	0.4104311
2844.421755	1.1998253	2	32	1	2	16	2	2845.62158	4	1	2844.821589	0.4110719
2845.62158	1.1998656	2	33	1	2	17	2	2846.821446	3	1	2846.021512	0.4113838
2846.821446	1.1997813	2	34	1	2	18	2	2848.021227	3	1	2847.221338	0.4104655062
2848.021227	1.1998265	2	35	1	2	19	1	2849.221054	3	0	2848.421029	0.6123023
2849.221054	1.1998221	2	36	1	2	20	1	2850.420876	4	n/a	2849.620849	n/a
2850.420876	1.1997599	2	37	1	2	21	1	2851.620636	4	1	2850.820825	0.71086
2851.620636	1.1998854	2	38	1	2	22	1	2852.820521	4	1	2852.020633	0.7115547
2852.820521	1.1998302	2	39	1	2	23	1	2854.020351	4	1	2853.220468	0.7105654
2854.020351	1.1996801	2	40	1	2	24	1	2855.220032	3	0	2854.420293	0.7106509
2855.220032	1.1999842	2	41	1	2	25	2	2856.420016	4	1	2855.620105	0.7079069
2856.420016	1.1997894	2	42	1	2	26	2	2857.619805	4	1	2856.820035	0.7046283526
2857.619805	1.1998361	2	43	1	2	27	1	2858.819641	4	1	2858.019755	0.7108863
2858.819641	1.1996825	2	44	1	2	28	2	2860.019324	3	0	2859.219578	0.711476
2860.019324	1.1999647	2	45	1	2	29	2	2861.219288	4	n/a	2860.419403	n/a
2861.219288	1.1998028	2	46	1	2	30	2	2862.419091	4	n/a	2861.619234	n/a
2862.419091	1.1998446	2	47	1	2	31	2	2863.618936	4	0	2862.819059	0.7111435
2863.618936	1.19982	2	48	1	2	32	1	2864.818756	5	1	2864.018922	0.7099555
2864.818756	1.1998373	2	49	9	3	1	3	2866.018593	n/a	n/a	n/a	n/a
2866.018593	1.1998172	2	50	9	3	2	3	2867.21841	n/a	n/a	n/a	n/a
2867.21841	1.1998658	2	51	9	3	3	3	2868.418276	n/a	n/a	n/a	n/a
2868.418276	1.1998564	2	52	9	3	4	3	2869.618132	n/a	n/a	n/a	n/a
2869.618132	1.1997779	2	53	9	3	5	3	2870.81791	n/a	n/a	n/a	n/a
2870.81791	1.1998254	2	54	9	3	6	3	2872.017736	n/a	n/a	n/a	n/a
2872.017736	1.1996383	2	55	9	3	7	3	2873.217374	n/a	n/a	n/a	n/a
2873.217374	1.2000095	2	56	9	3	8	3	2874.417384	n/a	n/a	n/a	n/a
2874.417384	1.1998016	2	57	9	3	9	3	2875.617185	n/a	n/a	n/a	n/a
2875.617185	1.1998239	2	58	9	3	10	3	2876.817009	n/a	n/a	n/a	n/a
2876.817009	1.1998937	2	59	9	3	11	3	2878.016903	n/a	n/a	n/a	n/a
2878.016903	1.1997454	2	60	9	3	12	3	2879.216648	n/a	n/a	n/a	n/a
2879.216648	1.1998914	2	61	9	3	13	3	2880.41654	n/a	n/a	n/a	n/a
2880.41654	1.1998009	2	62	9	3	14	3	2881.616341	n/a	n/a	n/a	n/a
2881.616341	1.1998273	2	63	9	3	15	3	2882.816168	n/a	n/a	n/a	n/a
2882.816168	1.1998116	2	64	9	3	16	3	2884.015979	n/a	n/a	n/a	n/a
2884.015979	1.1997606	2	65	3	4	1	1	2885.21574	5	1	2884.415925	0.5221431
2885.21574	1.1999435	2	66	3	4	2	1	2886.415683	5	0	2885.615755	0.4121857
2886.415683	1.1997895	2	67	3	4	3	1	2887.615473	6	1	2886.815577	0.5316892
2887.615473	1.1998283	2	68	3	4	4	1	2888.815301	6	1	2888.015403	0.4228016
2888.815301	1.1998798	2	69	3	4	5	1	2890.015181	6	1	2889.215175	0.4221822
2890.015181	1.1997619	2	70	3	4	6	1	2891.214943	5	0	2890.414991	0.4215591
2891.214943	1.1998102	2	71	3	4	7	1	2892.414753	6	1	2891.614789	0.4207663
2892.414753	1.1998734	2	72	3	4	8	1	2893.614627	6	1	2892.814589	0.5264677
2893.614627	1.1997651	2	73	3	4	9	1	2894.814392	6	1	2894.014531	0.4227338
2894.814392	1.199851	2	74	3	4	10	1	2896.014243	5	1	2895.214358	0.426487
2896.014243	1.1998239	2	75	3	4	11	1	2897.214067	5	1	2896.414186	0.4227064
2897.214067	1.1998599	2	76	3	4	12	1	2898.413926	5	1	2897.613893	0.526796
2898.413926	1.1996434	2	77	3	4	13	2	2899.61357	4	0	2898.813863	0.4224515
2899.61357	1.1999631	2	78	3	4	14	2	2900.813533	5	1	2900.013698	0.5250905
2900.813533	1.1997718	2	79	3	4	15	2	2902.013305	5	1	2901.213456	0.4224299
2902.013305	1.1999543	2	80	3	4	16	1	2903.213259	5	1	2902.413261	0.5315869
2903.213259	1.1997522	2	81	3	4	17	1	2904.413011	4	1	2903.612963	0.6140754
2904.413011	1.1998289	2	82	3	4	18	2	2905.61284	4	1	2904.8129	0.6219607
2905.61284	1.1998253	2	83	3	4	19	2	2906.812666	4	1	2906.012767	0.6215913
2906.812666	1.1998557	2	84	3	4	20	1	2908.012521	3	1	2907.21255	0.5236899
2908.012521	1.1998433	2	85	3	4	21	1	2909.212365	3	1	2908.412422	0.5263982
2909.212365	1.1997658	2	86	3	4	22	2	2910.41213	3	1	2909.612254	0.6159751
2910.41213	1.1997733	2	87	3	4	23	1	2911.611904	2	1	2910.812009	0.6150784
2911.611904	1.1998697	2	88	3	4	24	1	2912.811773	2	n/a	2912.011846	n/a
2912.811773	1.1998584	2	89	3	4	25	2	2914.011632	2	1	2913.211683	0.6278659
2914.011632	1.1998154	2	90	3	4	26	1	2915.211447	2	1	2914.411413	0.5288859
2915.211447	1.1998533	2	91	3	4	27	2	2916.4113	2	0	2915.611346	0.6220559
2916.4113	1.1997721	2	92	3	4	28	1	2917.611072	3	0	2916.81114	0.6211888
2917.611072	1.1998296	2	93	3	4	29	1	2918.810902	4	1	2918.011022	0.5276851
2918.810902	1.1998056	2	94	3	4	30	1	2920.010708	4	1	2919.210854	0.7221925
2920.010708	1.1997135	2	95	3	4	31	2	2921.210421	4	1	2920.410622	0.7214646
2921.210421	1.199909	2	96	3	4	32	2	2922.41033	3	1	2921.610473	0.7101973
2922.41033	1.19988	2	97	9	5	1	3	2923.61021	n/a	n/a	n/a	n/a
2923.61021	1.199916191	2	98	9	5	2	3	2924.810126	n/a	n/a	n/a	n/a
2924.810126	1.199769409	2	99	9	5	3	3	2926.009896	n/a	n/a	n/a	n/a
2926.009896	1.1998327	2	100	9	5	4	3	2927.209728	n/a	n/a	n/a	n/a
2927.209728	1.1997308	2	101	9	5	5	3	2928.409459	n/a	n/a	n/a	n/a
2928.409459	1.1998967	2	102	9	5	6	3	2929.609356	n/a	n/a	n/a	n/a
2929.609356	1.1998194	2	103	9	5	7	3	2930.809175	n/a	n/a	n/a	n/a
2930.809175	1.1998257	2	104	9	5	8	3	2932.009001	n/a	n/a	n/a	n/a
2932.009001	1.1998139	2	105	9	5	9	3	2933.208815	n/a	n/a	n/a	n/a
2933.208815	1.1998206	2	106	9	5	10	3	2934.408636	n/a	n/a	n/a	n/a
2934.408636	1.199913791	2	107	9	5	11	3	2935.608549	n/a	n/a	n/a	n/a
2935.608549	1.199737909	2	108	9	5	12	3	2936.808287	n/a	n/a	n/a	n/a
2936.808287	1.199833	2	109	9	5	13	3	2938.00812	n/a	n/a	n/a	n/a
2938.00812	1.1998205	2	110	9	5	14	3	2939.207941	n/a	n/a	n/a	n/a
2939.207941	1.1998662	2	111	9	5	15	3	2940.407807	n/a	n/a	n/a	n/a
2940.407807	1.1996387	2	112	9	5	16	3	2941.607446	n/a	n/a	n/a	n/a
2941.607446	1.199909	2	113	5	6	1	2	2942.807355	3	0	2942.007515	0.420014
2942.807355	1.1999236	2	114	5	6	2	2	2944.007278	4	0	2943.207351	0.524731
2944.007278	1.1997847	2	115	5	6	3	2	2945.207063	5	0	2944.407184	0.4203232
2945.207063	1.1998271	2	116	5	6	4	2	2946.40689	6	0	2945.607004	0.3206187
2946.40689	1.1998212	2	117	5	6	5	2	2947.606711	7	0	2946.80684	0.420917
