onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
2473.354375	1.2044375	1	1	9	1	1	3	2474.558812	n/a	n/a	n/a	n/a
2474.558812	1.199803	1	2	9	1	2	3	2475.758615	n/a	n/a	n/a	n/a
2475.758615	1.1998688	1	3	9	1	3	3	2476.958484	n/a	n/a	n/a	n/a
2476.958484	1.1997928	1	4	9	1	4	3	2478.158277	n/a	n/a	n/a	n/a
2478.158277	1.1999266	1	5	9	1	5	3	2479.358203	n/a	n/a	n/a	n/a
2479.358203	1.1997227	1	6	9	1	6	3	2480.557926	n/a	n/a	n/a	n/a
2480.557926	1.1998089	1	7	9	1	7	3	2481.757735	n/a	n/a	n/a	n/a
2481.757735	1.1998312	1	8	9	1	8	3	2482.957566	n/a	n/a	n/a	n/a
2482.957566	1.1998312	1	9	9	1	9	3	2484.157397	n/a	n/a	n/a	n/a
2484.157397	1.1998611	1	10	9	1	10	3	2485.357258	n/a	n/a	n/a	n/a
2485.357258	1.1998255	1	11	9	1	11	3	2486.557084	n/a	n/a	n/a	n/a
2486.557084	1.1998036	1	12	9	1	12	3	2487.756887	n/a	n/a	n/a	n/a
2487.756887	1.1998347	1	13	9	1	13	3	2488.956722	n/a	n/a	n/a	n/a
2488.956722	1.1997678	1	14	9	1	14	3	2490.15649	n/a	n/a	n/a	n/a
2490.15649	1.1998918	1	15	9	1	15	3	2491.356382	n/a	n/a	n/a	n/a
2491.356382	1.1998265	1	16	9	1	16	3	2492.556208	n/a	n/a	n/a	n/a
2492.556208	1.1998162	1	17	1	2	1	2	2493.756024	9	1	2492.956155	0.5066808
2493.756024	1.1998631	1	18	1	2	2	2	2494.955887	9	1	2494.155957	0.5114633
2494.955887	1.1997889	1	19	1	2	3	1	2496.155676	9	1	2495.355765	0.6132721
2496.155676	1.1998289	1	20	1	2	4	2	2497.355505	8	1	2496.555489	0.511945
2497.355505	1.1998254	1	21	1	2	5	2	2498.555331	8	1	2497.755406	0.5109257
2498.555331	1.1998348	1	22	1	2	6	2	2499.755166	8	1	2498.95527	0.5083911
2499.755166	1.1998159	1	23	1	2	7	1	2500.954981	7	1	2500.155024	0.6124486
2500.954981	1.1998247	1	24	1	2	8	1	2502.154806	7	1	2501.354927	0.6125684
2502.154806	1.1997239	1	25	1	2	9	1	2503.35453	7	1	2502.554765	0.711935
2503.35453	1.1997982	1	26	1	2	10	2	2504.554328	6	1	2503.754569	0.6055846
2504.554328	1.1998483	1	27	1	2	11	2	2505.754177	6	1	2504.954399	0.5076855
2505.754177	1.1999259	1	28	1	2	12	2	2506.954102	6	1	2506.154213	0.5117305
2506.954102	1.1998417	1	29	1	2	13	2	2508.153944	5	1	2507.354048	0.512239
2508.153944	1.1998186	1	30	1	2	14	2	2509.353763	5	1	2508.553766	0.4111171
2509.353763	1.1998287	1	31	1	2	15	1	2510.553591	5	1	2509.753709	0.5099654
2510.553591	1.1997183	1	32	1	2	16	2	2511.75331	4	1	2510.95353	0.6113543
2511.75331	1.1999322	1	33	1	2	17	2	2512.953242	4	0	2512.153338	0.5102132
2512.953242	1.1998254	1	34	1	2	18	1	2514.153067	5	0	2513.35319	0.6123505
2514.153067	1.1998214	1	35	1	2	19	1	2515.352889	6	1	2514.553011	0.5117593
2515.352889	1.19991469	1	36	1	2	20	2	2516.552803	6	1	2515.752826	0.5103469
2516.552803	1.19974651	1	37	1	2	21	2	2517.75255	6	1	2516.95265	0.6122283
2517.75255	1.1998084	1	38	1	2	22	2	2518.952358	5	1	2518.152363	0.6115101
2518.952358	1.1999288	1	39	1	2	23	1	2520.152287	5	n/a	2519.352191	n/a
2520.152287	1.1996744	1	40	1	2	24	1	2521.351962	5	n/a	2520.552141	n/a
2521.351962	1.1998859	1	41	1	2	25	2	2522.551847	5	n/a	2521.751962	n/a
2522.551847	1.1997806	1	42	1	2	26	1	2523.751628	5	n/a	2522.951803	n/a
2523.751628	1.199744	1	43	1	2	27	2	2524.951372	5	n/a	2524.151608	n/a
2524.951372	1.1998938	1	44	1	2	28	2	2526.151266	5	n/a	2525.351361	n/a
2526.151266	1.1999131	1	45	1	2	29	1	2527.351179	5	n/a	2526.551252	n/a
2527.351179	1.1998242	1	46	1	2	30	2	2528.551003	5	n/a	2527.751064	n/a
2528.551003	1.1997131	1	47	1	2	31	1	2529.750716	5	n/a	2528.950897	n/a
2529.750716	1.1998974	1	48	1	2	32	2	2530.950614	5	0	2530.150721	n/a
2530.950614	1.19981	1	49	9	3	1	3	2532.150424	n/a	n/a	n/a	n/a
2532.150424	1.1997776	1	50	9	3	2	3	2533.350201	n/a	n/a	n/a	n/a
