onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
91578.10064	1.2045368	5	1	9	1	1	3	91579.30517	n/a	n/a	n/a	n/a
91579.30517	1.2004332	5	2	9	1	2	3	91580.50561	n/a	n/a	n/a	n/a
91580.50561	1.2004195	5	3	9	1	3	3	91581.70603	n/a	n/a	n/a	n/a
91581.70603	1.2004113	5	4	9	1	4	3	91582.90644	n/a	n/a	n/a	n/a
91582.90644	1.2004701	5	5	9	1	5	3	91584.10691	n/a	n/a	n/a	n/a
91584.10691	1.2004415	5	6	9	1	6	3	91585.30735	n/a	n/a	n/a	n/a
91585.30735	1.2004397	5	7	9	1	7	3	91586.50779	n/a	n/a	n/a	n/a
91586.50779	1.2001849	5	8	9	1	8	3	91587.70797	n/a	n/a	n/a	n/a
91587.70797	1.200514	5	9	9	1	9	3	91588.90849	n/a	n/a	n/a	n/a
91588.90849	1.2003998	5	10	9	1	10	3	91590.10889	n/a	n/a	n/a	n/a
91590.10889	1.20036	5	11	9	1	11	3	91591.30925	n/a	n/a	n/a	n/a
91591.30925	1.2004678	5	12	9	1	12	3	91592.50971	n/a	n/a	n/a	n/a
91592.50971	1.2002786	5	13	9	1	13	3	91593.70999	n/a	n/a	n/a	n/a
91593.70999	1.2004916	5	14	9	1	14	3	91594.91049	n/a	n/a	n/a	n/a
91594.91049	1.2003631	5	15	9	1	15	3	91596.11085	n/a	n/a	n/a	n/a
91596.11085	1.2005253	5	16	9	1	16	3	91597.31137	n/a	n/a	n/a	n/a
91597.31137	1.2003489	5	17	1	2	1	2	91598.51172	13	1	91597.71135	0.3428312
91598.51172	1.2004537	5	18	1	2	2	1	91599.71218	13	n/a	91598.91168	n/a
91599.71218	1.2002732	5	19	1	2	3	2	91600.91245	13	1	91600.11213	0.6161386
91600.91245	1.2004048	5	20	1	2	4	1	91602.11285	13	1	91601.3126	0.4170737
91602.11285	1.2003285	5	21	1	2	5	1	91603.31318	12	1	91602.51294	0.4368615
