onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
90942.45146	1.1996838	3	1	9	1	1	3	90943.65114	n/a	n/a	n/a	n/a
90943.65114	1.2004062	3	2	9	1	2	3	90944.85155	n/a	n/a	n/a	n/a
90944.85155	1.2005182	3	3	9	1	3	3	90946.05207	n/a	n/a	n/a	n/a
90946.05207	1.2003056	3	4	9	1	4	3	90947.25237	n/a	n/a	n/a	n/a
90947.25237	1.2005165	3	5	9	1	5	3	90948.45289	n/a	n/a	n/a	n/a
90948.45289	1.2002475	3	6	9	1	6	3	90949.65314	n/a	n/a	n/a	n/a
90949.65314	1.200522	3	7	9	1	7	3	90950.85366	n/a	n/a	n/a	n/a
90950.85366	1.2003341	3	8	9	1	8	3	90952.05399	n/a	n/a	n/a	n/a
90952.05399	1.2003203	3	9	9	1	9	3	90953.25431	n/a	n/a	n/a	n/a
90953.25431	1.2003976	3	10	9	1	10	3	90954.45471	n/a	n/a	n/a	n/a
90954.45471	1.2003852	3	11	9	1	11	3	90955.6551	n/a	n/a	n/a	n/a
90955.6551	1.200488	3	12	9	1	12	3	90956.85558	n/a	n/a	n/a	n/a
90956.85558	1.2003791	3	13	9	1	13	3	90958.05596	n/a	n/a	n/a	n/a
90958.05596	1.2003817	3	14	9	1	14	3	90959.25634	n/a	n/a	n/a	n/a
90959.25634	1.2004085	3	15	9	1	15	3	90960.45675	n/a	n/a	n/a	n/a
90960.45675	1.2005722	3	16	9	1	16	3	90961.65733	n/a	n/a	n/a	n/a
90961.65733	1.2002187	3	17	1	2	1	2	90962.85754	11	1	90962.05733	0.4170065
90962.85754	1.2003841	3	18	1	2	2	2	90964.05793	11	0	90963.25772	0.2391601
90964.05793	1.2087954	3	19	1	2	3	2	90965.26672	12	1	90964.46661	0.2440334
90965.26672	1.2004169	3	20	1	2	4	1	90966.46714	12	1	90965.66686	0.4165615
90966.46714	1.200296	3	21	1	2	5	2	90967.66744	12	1	90966.86726	0.7186902
90967.66744	1.2005025	3	22	1	2	6	1	90968.86794	11	1	90968.06758	0.5162223
90968.86794	1.2003389	3	23	1	2	7	2	90970.06828	11	1	90969.26808	0.6170481
90970.06828	1.2004624	3	24	1	2	8	1	90971.26874	11	1	90970.46846	0.5159563
90971.26874	1.2003498	3	25	1	2	9	2	90972.46909	10	1	90971.66896	0.4193402
90972.46909	1.2004024	3	26	1	2	10	2	90973.66949	10	0	90972.86923	0.419919
90973.66949	1.2004533	3	27	1	2	11	2	90974.86995	11	0	90974.06968	0.4158432
90974.86995	1.2004874	3	28	1	2	12	2	90976.07043	12	1	90975.27002	0.5162659
90976.07043	1.200314	3	29	1	2	13	1	90977.27075	12	1	90976.47055	0.5154124
90977.27075	1.2003915	3	30	1	2	14	2	90978.47114	12	1	90977.67082	0.5150722
90978.47114	1.2003948	3	31	1	2	15	2	90979.67153	11	1	90978.87128	0.6149801
90979.67153	1.2004487	3	32	1	2	16	1	90980.87198	11	1	90980.07161	0.615774
90980.87198	1.2003261	3	33	1	2	17	1	90982.07231	11	1	90981.27212	0.7158618
90982.07231	1.2004423	3	34	1	2	18	1	90983.27275	10	1	90982.47242	0.6144312
90983.27275	1.2004048	3	35	1	2	19	1	90984.47316	10	1	90983.67281	0.7154984
90984.47316	1.2003097	3	36	1	2	20	2	90985.67347	10	1	90984.87336	0.7155242
90985.67347	1.2005198	3	37	1	2	21	2	90986.87399	9	1	90986.07367	0.7151754
90986.87399	1.2003665	3	38	1	2	22	2	90988.07435	9	n/a	90987.27422	n/a
90988.07435	1.2003472	3	39	1	2	23	1	90989.2747	9	1	90988.47456	0.7159213
90989.2747	1.2004637	3	40	1	2	24	1	90990.47516	9	1	90989.67496	0.7156028
90990.47516	1.200539	3	41	1	2	25	1	90991.6757	8	1	90990.87524	0.715869
90991.6757	1.2003188	3	42	1	2	26	1	90992.87602	8	0	90992.07578	0.5152972
90992.87602	1.200459	3	43	1	2	27	2	90994.07648	9	0	90993.27602	0.4157319
90994.07648	1.2002828	3	44	1	2	28	1	90995.27676	10	1	90994.47648	0.4411907
90995.27676	1.2004358	3	45	1	2	29	2	90996.4772	10	1	90995.67687	0.4392834
90996.4772	1.2002903	3	46	1	2	30	2	90997.67749	10	1	90996.8773	0.5150191
90997.67749	1.2005976	3	47	1	2	31	1	90998.87809	9	1	90998.07786	0.448086
90998.87809	1.2085513	3	48	1	2	32	1	91000.08664	9	n/a	90999.28713	n/a
91000.08664	1.2004925	3	49	9	3	1	3	91001.28713	n/a	n/a	n/a	n/a
91001.28713	1.2003598	3	50	9	3	2	3	91002.48749	n/a	n/a	n/a	n/a
91002.48749	1.200361	3	51	9	3	3	3	91003.68785	n/a	n/a	n/a	n/a
