onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
90629.73003	1.2000119	2	1	9	1	1	3	90630.93004	n/a	n/a	n/a	n/a
90630.93004	1.2004207	2	2	9	1	2	3	90632.13046	n/a	n/a	n/a	n/a
90632.13046	1.2004842	2	3	9	1	3	3	90633.33095	n/a	n/a	n/a	n/a
90633.33095	1.200361	2	4	9	1	4	3	90634.53131	n/a	n/a	n/a	n/a
90634.53131	1.2003964	2	5	9	1	5	3	90635.73171	n/a	n/a	n/a	n/a
90635.73171	1.2003161	2	6	9	1	6	3	90636.93202	n/a	n/a	n/a	n/a
90636.93202	1.2006443	2	7	9	1	7	3	90638.13267	n/a	n/a	n/a	n/a
90638.13267	1.2001946	2	8	9	1	8	3	90639.33286	n/a	n/a	n/a	n/a
90639.33286	1.2004867	2	9	9	1	9	3	90640.53335	n/a	n/a	n/a	n/a
90640.53335	1.2003793	2	10	9	1	10	3	90641.73373	n/a	n/a	n/a	n/a
90641.73373	1.2003559	2	11	9	1	11	3	90642.93408	n/a	n/a	n/a	n/a
90642.93408	1.2004125	2	12	9	1	12	3	90644.1345	n/a	n/a	n/a	n/a
90644.1345	1.2005714	2	13	9	1	13	3	90645.33507	n/a	n/a	n/a	n/a
90645.33507	1.2002161	2	14	9	1	14	3	90646.53528	n/a	n/a	n/a	n/a
90646.53528	1.2003689	2	15	9	1	15	3	90647.73565	n/a	n/a	n/a	n/a
90647.73565	1.2004452	2	16	9	1	16	3	90648.9361	n/a	n/a	n/a	n/a
90648.9361	1.2005684	2	17	1	2	1	1	90650.13667	12	n/a	90649.33632	n/a
90650.13667	1.2003767	2	18	1	2	2	1	90651.33704	12	1	90650.53668	0.5161889
90651.33704	1.2002446	2	19	1	2	3	1	90652.53729	12	0	90651.73722	0.1420428
90652.53729	1.2004504	2	20	1	2	4	1	90653.73774	13	1	90652.93743	0.7191825
90653.73774	1.2003416	2	21	1	2	5	2	90654.93808	13	1	90654.13788	0.4453217
90654.93808	1.2004669	2	22	1	2	6	2	90656.13855	13	1	90655.33827	0.4332113
90656.13855	1.2003896	2	23	1	2	7	2	90657.33894	12	0	90656.53868	0.2353243
90657.33894	1.2005307	2	24	1	2	8	1	90658.53947	13	0	90657.73906	0.416027
90658.53947	1.2002863	2	25	1	2	9	1	90659.73975	14	1	90658.93948	0.3346603
90659.73975	1.2002967	2	26	1	2	10	1	90660.94005	14	0	90660.13984	0.2362699
90660.94005	1.2004997	2	27	1	2	11	1	90662.14055	15	1	90661.34036	0.2458703
90662.14055	1.2003955	2	28	1	2	12	1	90663.34094	15	0	90662.54072	0.4156003
90663.34094	1.2003858	2	29	1	2	13	1	90664.54133	15	1	90663.74109	0.3156125
90664.54133	1.200532	2	30	1	2	14	1	90665.74186	15	1	90664.94147	0.3367238
90665.74186	1.2002897	2	31	1	2	15	1	90666.94215	15	0	90666.14185	0.3156674
90666.94215	1.2003727	2	32	1	2	16	1	90668.14252	15	1	90667.34233	0.2319267
90668.14252	1.2005164	2	33	1	2	17	2	90669.34304	15	1	90668.5426	0.4163939
90669.34304	1.2002394	2	34	1	2	18	2	90670.54328	15	1	90669.74306	0.5152278
90670.54328	1.2004022	2	35	1	2	19	1	90671.74368	14	1	90670.94357	0.4160121
90671.74368	1.2004681	2	36	1	2	20	1	90672.94415	14	1	90672.144	0.5144298
90672.94415	1.2004309	2	37	1	2	21	2	90674.14458	14	1	90673.34433	0.5158018
