onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
4101.159877	1.5504092	1	1	9	1	1	3	4102.710286	n/a	n/a	n/a	n/a
4102.710286	1.5529287	1	2	9	1	2	3	4104.263215	n/a	n/a	n/a	n/a
4104.263215	1.5503229	1	3	9	1	3	3	4105.813538	n/a	n/a	n/a	n/a
4105.813538	1.550411	1	4	9	1	4	3	4107.363949	n/a	n/a	n/a	n/a
4107.363949	1.5505487	1	5	9	1	5	3	4108.914498	n/a	n/a	n/a	n/a
4108.914498	1.5500309	1	6	9	1	6	3	4110.464529	n/a	n/a	n/a	n/a
4110.464529	1.5502803	1	7	9	1	7	3	4112.014809	n/a	n/a	n/a	n/a
4112.014809	1.5500173	1	8	9	1	8	3	4113.564826	n/a	n/a	n/a	n/a
4113.564826	1.5499524	1	9	9	1	9	3	4115.114779	n/a	n/a	n/a	n/a
4115.114779	1.5502544	1	10	9	1	10	3	4116.665033	n/a	n/a	n/a	n/a
4116.665033	1.5501896	1	11	9	1	11	3	4118.215223	n/a	n/a	n/a	n/a
4118.215223	1.5503287	1	12	9	1	12	3	4119.765551	n/a	n/a	n/a	n/a
4119.765551	1.550019	1	13	1	2	1	1	4121.31557	9	n/a	4120.250084	n/a
4121.31557	1.5504431	1	14	1	2	2	1	4122.866014	9	n/a	4121.800087	n/a
4122.866014	1.5498734	1	15	1	2	3	1	4124.415887	9	n/a	4123.350357	n/a
4124.415887	1.550056	1	16	1	2	4	1	4125.965943	9	1	4124.900074	0.6844507
4125.965943	1.5503949	1	17	1	2	5	1	4127.516338	9	1	4126.450592	0.6831705
4127.516338	1.5501514	1	18	1	2	6	2	4129.066489	9	1	4128.000814	0.7806099
4129.066489	1.5501999	1	19	1	2	7	1	4130.616689	8	1	4129.551005	0.6835947
4130.616689	1.5504886	1	20	1	2	8	2	4132.167178	8	1	4131.101353	0.5872038
4132.167178	1.5500581	1	21	1	2	9	2	4133.717236	8	1	4132.65164	0.7807063
4133.717236	1.5499661	1	22	1	2	10	2	4135.267202	7	n/a	4134.201684	n/a
4135.267202	1.5503251	1	23	1	2	11	1	4136.817527	7	n/a	4135.751519	n/a
4136.817527	1.5502693	1	24	1	2	12	2	4138.367796	7	1	4137.302113	0.6834711
4138.367796	1.5500599	1	25	1	2	13	1	4139.917856	7	1	4138.851948	0.4901099
4139.917856	1.5501215	1	26	1	2	14	2	4141.467978	7	1	4140.402323	0.6845899
4141.467978	1.550412	1	27	1	2	15	1	4143.01839	6	1	4141.952656	0.5874946
4143.01839	1.5502175	1	28	1	2	16	2	4144.568607	6	1	4143.50297	0.5864169
4144.568607	1.5500844	1	29	1	2	17	1	4146.118692	6	1	4145.052841	0.4898184
