onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
90244.73606	1.19911	1	1	9	1	1	3	90245.93517	n/a	n/a	n/a	n/a
90245.93517	1.2005192	1	2	9	1	2	3	90247.13569	n/a	n/a	n/a	n/a
90247.13569	1.2003431	1	3	9	1	3	3	90248.33603	n/a	n/a	n/a	n/a
90248.33603	1.2003558	1	4	9	1	4	3	90249.53639	n/a	n/a	n/a	n/a
90249.53639	1.2003495	1	5	9	1	5	3	90250.73673	n/a	n/a	n/a	n/a
90250.73673	1.2004524	1	6	9	1	6	3	90251.93719	n/a	n/a	n/a	n/a
90251.93719	1.2003487	1	7	9	1	7	3	90253.13754	n/a	n/a	n/a	n/a
90253.13754	1.2004832	1	8	9	1	8	3	90254.33802	n/a	n/a	n/a	n/a
90254.33802	1.2002118	1	9	9	1	9	3	90255.53823	n/a	n/a	n/a	n/a
90255.53823	1.20059	1	10	9	1	10	3	90256.73882	n/a	n/a	n/a	n/a
90256.73882	1.200311	1	11	9	1	11	3	90257.93913	n/a	n/a	n/a	n/a
90257.93913	1.2003905	1	12	9	1	12	3	90259.13952	n/a	n/a	n/a	n/a
90259.13952	1.2003921	1	13	9	1	13	3	90260.33991	n/a	n/a	n/a	n/a
90260.33991	1.2004153	1	14	9	1	14	3	90261.54033	n/a	n/a	n/a	n/a
90261.54033	1.20044	1	15	9	1	15	3	90262.74077	n/a	n/a	n/a	n/a
90262.74077	1.2003546	1	16	9	1	16	3	90263.94112	n/a	n/a	n/a	n/a
90263.94112	1.2004064	1	17	1	2	1	1	90265.14153	9	n/a	90264.34126	n/a
90265.14153	1.2004473	1	18	1	2	2	2	90266.34198	9	n/a	90265.54181	n/a
90266.34198	1.2004	1	19	1	2	3	2	90267.54238	9	1	90266.74208	0.6380059
90267.54238	1.200387	1	20	1	2	4	1	90268.74277	9	1	90267.9426	0.6165649
90268.74277	1.2004047	1	21	1	2	5	2	90269.94317	9	1	90269.14286	0.4186515
90269.94317	1.2003429	1	22	1	2	6	1	90271.14351	8	1	90270.34337	0.3430816
90271.14351	1.2005731	1	23	1	2	7	1	90272.34409	8	0	90271.5437	0.0498313
90272.34409	1.2002287	1	24	1	2	8	2	90273.54431	9	0	90272.74407	0.0436551
90273.54431	1.2004557	1	25	1	2	9	2	90274.74477	10	1	90273.94445	0.0348729
90274.74477	1.2005198	1	26	1	2	10	2	90275.94529	10	0	90275.14485	n/a
90275.94529	1.2004092	1	27	1	2	11	2	90277.1457	11	n/a	90276.34523	n/a
90277.1457	1.2002707	1	28	1	2	12	2	90278.34597	11	n/a	90277.54566	n/a
90278.34597	1.200397	1	29	1	2	13	1	90279.54637	11	1	90278.74606	0.6374909
90279.54637	1.2005192	1	30	1	2	14	2	90280.74689	11	1	90279.94662	0.4378427
90280.74689	1.2002678	1	31	1	2	15	1	90281.94715	11	1	90281.14695	0.3157973
90281.94715	1.2005103	1	32	1	2	16	2	90283.14766	10	0	90282.3473	0.2364949
90283.14766	1.2002924	1	33	1	2	17	1	90284.34796	11	0	90283.54776	0.2353227
90284.34796	1.2004254	1	34	1	2	18	1	90285.54838	12	1	90284.74804	0.3163811
90285.54838	1.2003274	1	35	1	2	19	1	90286.74871	12	1	90285.94853	0.5157692
90286.74871	1.2003896	1	36	1	2	20	1	90287.9491	12	1	90287.14888	0.5150182
90287.9491	1.2003964	1	37	1	2	21	1	90289.1495	11	1	90288.34939	0.5146468
90289.1495	1.2003881	1	38	1	2	22	2	90290.34988	11	1	90289.5498	0.6390338
90290.34988	1.2004846	1	39	1	2	23	2	90291.55037	11	1	90290.75005	0.615452
90291.55037	1.2003399	1	40	1	2	24	1	90292.75071	10	1	90291.95048	0.6159314
