onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
23285.20897	1.300954	1	1	9	1	1	3	23286.50992	n/a	n/a	n/a	n/a
23286.50992	1.2997746	1	2	9	1	2	3	23287.8097	n/a	n/a	n/a	n/a
23287.8097	1.2998328	1	3	9	1	3	3	23289.10953	n/a	n/a	n/a	n/a
23289.10953	1.2998815	1	4	9	1	4	3	23290.40941	n/a	n/a	n/a	n/a
23290.40941	1.299828	1	5	9	1	5	3	23291.70924	n/a	n/a	n/a	n/a
23291.70924	1.2997614	1	6	9	1	6	3	23293.009	n/a	n/a	n/a	n/a
23293.009	1.2998049	1	7	9	1	7	3	23294.30881	n/a	n/a	n/a	n/a
23294.30881	1.2998824	1	8	9	1	8	3	23295.60869	n/a	n/a	n/a	n/a
23295.60869	1.2998146	1	9	9	1	9	3	23296.9085	n/a	n/a	n/a	n/a
23296.9085	1.299876178	1	10	9	1	10	3	23298.20838	n/a	n/a	n/a	n/a
23298.20838	1.299773422	1	11	9	1	11	3	23299.50815	n/a	n/a	n/a	n/a
23299.50815	1.299826	1	12	9	1	12	3	23300.80798	n/a	n/a	n/a	n/a
23300.80798	1.2998281	1	13	9	1	13	3	23302.10781	n/a	n/a	n/a	n/a
23302.10781	1.2998236	1	14	9	1	14	3	23303.40763	n/a	n/a	n/a	n/a
23303.40763	1.2998339	1	15	9	1	15	3	23304.70746	n/a	n/a	n/a	n/a
23304.70746	1.299865256	1	16	9	1	16	3	23306.00733	n/a	n/a	n/a	n/a
23306.00733	1.299835022	1	17	1	2	1	1	23307.30717	9	n/a	23306.40724	n/a
23307.30717	1.299820956	1	18	1	2	2	2	23308.60699	9	n/a	23307.70706	n/a
23308.60699	1.299783567	1	19	1	2	3	2	23309.90677	9	1	23309.00676	0.6105772
23309.90677	1.2998182	1	20	1	2	4	1	23311.20659	9	0	23310.30676	0.5089970444
23311.20659	1.2998312	1	21	1	2	5	2	23312.50642	10	0	23311.60655	0.611817
23312.50642	1.2998599	1	22	1	2	6	1	23313.80628	11	0	23312.90641	0.6110151222
23313.80628	1.2997993	1	23	1	2	7	1	23315.10608	12	0	23314.20619	0.4134298
23315.10608	1.299867722	1	24	1	2	8	1	23316.40595	13	0	23315.50602	0.4111039
23316.40595	1.299775878	1	25	1	2	9	2	23317.70572	14	0	23316.80585	0.4109466
23317.70572	1.2998239	1	26	1	2	10	1	23319.00555	15	1	23318.10568	0.4115405
23319.00555	1.2998329	1	27	1	2	11	2	23320.30538	15	0	23319.4055	0.4109243
23320.30538	1.2997888	1	28	1	2	12	1	23321.60517	15	1	23320.70532	0.5137946
23321.60517	1.299903411	1	29	1	2	13	2	23322.90507	15	1	23322.00515	0.2097725
23322.90507	1.299780289	1	30	1	2	14	1	23324.20485	15	1	23323.30501	0.4094464222
23324.20485	1.2998251	1	31	1	2	15	2	23325.50468	14	0	23324.6048	0.4111994
23325.50468	1.2998274	1	32	1	2	16	2	23326.8045	15	0	23325.90462	0.611313
23326.8045	1.29983	1	33	1	2	17	1	23328.10433	15	0	23327.20445	0.6119474
