onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
6208.840407	1.5506091	2	1	9	1	1	3	6210.391016	n/a	n/a	n/a	n/a
6210.391016	1.5506163	2	2	9	1	2	3	6211.941633	n/a	n/a	n/a	n/a
6211.941633	1.5509076	2	3	9	1	3	3	6213.49254	n/a	n/a	n/a	n/a
6213.49254	1.5502441	2	4	9	1	4	3	6215.042784	n/a	n/a	n/a	n/a
6215.042784	1.5503366	2	5	9	1	5	3	6216.593121	n/a	n/a	n/a	n/a
6216.593121	1.5498889	2	6	9	1	6	3	6218.14301	n/a	n/a	n/a	n/a
6218.14301	1.5501689	2	7	9	1	7	3	6219.693179	n/a	n/a	n/a	n/a
6219.693179	1.5501344	2	8	9	1	8	3	6221.243313	n/a	n/a	n/a	n/a
6221.243313	1.550257	2	9	9	1	9	3	6222.79357	n/a	n/a	n/a	n/a
6222.79357	1.5503878	2	10	9	1	10	3	6224.343958	n/a	n/a	n/a	n/a
6224.343958	1.5498943	2	11	9	1	11	3	6225.893852	n/a	n/a	n/a	n/a
6225.893852	1.550172	2	12	9	1	12	3	6227.444024	n/a	n/a	n/a	n/a
6227.444024	1.5503392	2	13	1	2	1	1	6228.994363	8	1	6227.928396	0.2961083
6228.994363	1.5504202	2	14	1	2	2	1	6230.544784	8	0	6229.478951	n/a
6230.544784	1.5503387	2	15	1	2	3	2	6232.095122	9	1	6231.029275	0.683876
6232.095122	1.5509505	2	16	1	2	4	1	6233.646073	9	1	6232.579748	0.3932549
6233.646073	1.5502786	2	17	1	2	5	2	6235.196351	9	1	6234.130435	0.586956
6235.196351	1.5499602	2	18	1	2	6	2	6236.746312	8	1	6235.68066	0.6836426
6236.746312	1.550093	2	19	1	2	7	1	6238.296404	8	1	6237.230723	0.5865124
6238.296404	1.5502526	2	20	1	2	8	2	6239.846657	8	1	6238.780928	0.5877089
6239.846657	1.5501476	2	21	1	2	9	1	6241.396805	7	1	6240.331232	0.5869459
6241.396805	1.5501804	2	22	1	2	10	2	6242.946985	7	1	6241.881375	0.6842921
6242.946985	1.550561	2	23	1	2	11	1	6244.497546	7	1	6243.431734	0.5877884
6244.497546	1.5499184	2	24	1	2	12	2	6246.047465	6	1	6244.981933	0.4898441
6246.047465	1.5501246	2	25	1	2	13	1	6247.597589	6	1	6246.532049	0.4893331
6247.597589	1.5507217	2	26	1	2	14	1	6249.148311	6	1	6248.082339	0.5869464
6249.148311	1.5501256	2	27	1	2	15	1	6250.698436	5	1	6249.632577	0.6833779
6250.698436	1.5501453	2	28	1	2	16	1	6252.248582	5	1	6251.18284	0.7804723
6252.248582	1.5503067	2	29	1	2	17	2	6253.798888	5	1	6252.733009	0.5866275
6253.798888	1.5501625	2	30	1	2	18	1	6255.349051	4	1	6254.283427	0.5860894
6255.349051	1.5498519	2	31	1	2	19	2	6256.898903	4	1	6255.833467	0.7802725
6256.898903	1.5506936	2	32	1	2	20	2	6258.449596	4	1	6257.383455	0.8773055
6258.449596	1.5501694	2	33	1	2	21	2	6259.999766	3	0	6258.933916	0.8774123
6259.999766	1.5502006	2	34	1	2	22	2	6261.549966	4	n/a	6260.483998	n/a
6261.549966	1.5501623	2	35	1	2	23	2	6263.100129	4	n/a	6262.034397	n/a
6263.100129	1.5502107	2	36	1	2	24	2	6264.650339	4	n/a	6263.584473	n/a
6264.650339	1.5497252	2	37	1	2	25	1	6266.200065	4	n/a	6265.134636	n/a
6266.200065	1.5505138	2	38	1	2	26	1	6267.750578	4	n/a	6266.684863	n/a
6267.750578	1.5501792	2	39	1	2	27	2	6269.300758	4	n/a	6268.234941	n/a
6269.300758	1.5499532	2	40	1	2	28	2	6270.850711	4	1	6269.785095	0.9742816
6270.850711	1.5500539	2	41	1	2	29	1	6272.400765	4	1	6271.335314	0.9733682
6272.400765	1.5501866	2	42	1	2	30	2	6273.950951	4	n/a	6272.885472	n/a
6273.950951	1.5500095	2	43	1	2	31	1	6275.500961	4	n/a	6274.435281	n/a
6275.500961	1.5499777	2	44	1	2	32	1	6277.050938	4	n/a	6275.985425	n/a
6277.050938	1.5499742	2	45	9	3	1	3	6278.600913	n/a	n/a	n/a	n/a
6278.600913	1.5502276	2	46	9	3	2	3	6280.15114	n/a	n/a	n/a	n/a
6280.15114	1.5498309	2	47	9	3	3	3	6281.700971	n/a	n/a	n/a	n/a
6281.700971	1.5497646	2	48	9	3	4	3	6283.250736	n/a	n/a	n/a	n/a
6283.250736	1.5502249	2	49	9	3	5	3	6284.800961	n/a	n/a	n/a	n/a
6284.800961	1.5503074	2	50	9	3	6	3	6286.351268	n/a	n/a	n/a	n/a
6286.351268	1.5497397	2	51	9	3	7	3	6287.901008	n/a	n/a	n/a	n/a
6287.901008	1.5503705	2	52	9	3	8	3	6289.451378	n/a	n/a	n/a	n/a
