onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
6579.667146	1.5509976	3	1	9	1	1	3	6581.218144	n/a	n/a	n/a	n/a
6581.218144	1.550118	3	2	9	1	2	3	6582.768262	n/a	n/a	n/a	n/a
6582.768262	1.5500781	3	3	9	1	3	3	6584.31834	n/a	n/a	n/a	n/a
6584.31834	1.5499647	3	4	9	1	4	3	6585.868304	n/a	n/a	n/a	n/a
6585.868304	1.5504509	3	5	9	1	5	3	6587.418755	n/a	n/a	n/a	n/a
6587.418755	1.5495542	3	6	9	1	6	3	6588.96831	n/a	n/a	n/a	n/a
6588.96831	1.5501064	3	7	9	1	7	3	6590.518416	n/a	n/a	n/a	n/a
6590.518416	1.5501762	3	8	9	1	8	3	6592.068592	n/a	n/a	n/a	n/a
6592.068592	1.5499937	3	9	9	1	9	3	6593.618586	n/a	n/a	n/a	n/a
6593.618586	1.5500123	3	10	9	1	10	3	6595.168598	n/a	n/a	n/a	n/a
6595.168598	1.5498457	3	11	9	1	11	3	6596.718444	n/a	n/a	n/a	n/a
6596.718444	1.5498623	3	12	9	1	12	3	6598.268306	n/a	n/a	n/a	n/a
6598.268306	1.5503561	3	13	1	2	1	1	6599.818662	9	1	6598.75294	0.1022778
6599.818662	1.5503924	3	14	1	2	2	2	6601.369055	9	1	6600.303002	n/a
6601.369055	1.5508457	3	15	1	2	3	1	6602.9199	9	1	6601.853997	0.5865854
6602.9199	1.550195	3	16	1	2	4	1	6604.470095	8	1	6603.404248	0.5863134
6604.470095	1.5500557	3	17	1	2	5	2	6606.020151	8	1	6604.954353	0.6835612
6606.020151	1.5499736	3	18	1	2	6	2	6607.570125	8	1	6606.504567	0.7804071
6607.570125	1.5500943	3	19	1	2	7	1	6609.120219	7	1	6608.054774	0.5863448
6609.120219	1.5506027	3	20	1	2	8	1	6610.670822	7	1	6609.604824	0.5881387
6610.670822	1.5501806	3	21	1	2	9	1	6612.221002	7	1	6611.155294	0.7809034
6612.221002	1.5504093	3	22	1	2	10	1	6613.771412	6	1	6612.705511	0.6836053
6613.771412	1.5501406	3	23	1	2	11	1	6615.321552	6	1	6614.255782	0.5862462
6615.321552	1.5503838	3	24	1	2	12	2	6616.871936	6	1	6615.806038	0.6835706
