onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
111175.961	1.2051897	3	1	1	9	1	1	3	n/a	n/a	n/a	n/a
111177.1662	1.2005679	3	2	1	9	1	2	3	n/a	n/a	n/a	n/a
111178.3667	1.2003963	3	3	1	9	1	3	3	n/a	n/a	n/a	n/a
111179.5671	1.2003541	3	4	1	9	1	4	3	n/a	n/a	n/a	n/a
111180.7675	1.2004881	3	5	1	9	1	5	3	n/a	n/a	n/a	n/a
111181.968	1.2003624	3	6	1	9	1	6	3	n/a	n/a	n/a	n/a
111183.1683	1.2004287	3	7	1	9	1	7	3	n/a	n/a	n/a	n/a
111184.3688	1.2003238	3	8	1	9	1	8	3	n/a	n/a	n/a	n/a
111185.5691	1.2004371	3	9	1	9	1	9	3	n/a	n/a	n/a	n/a
111186.7695	1.2004202	3	10	1	9	1	10	3	n/a	n/a	n/a	n/a
111187.97	1.2004184	3	11	1	9	1	11	3	n/a	n/a	n/a	n/a
111189.1704	1.2004691	3	12	1	9	1	12	3	n/a	n/a	n/a	n/a
111190.3708	1.2003643	3	13	1	9	1	13	3	n/a	n/a	n/a	n/a
111191.5712	1.2004172	3	14	1	9	1	14	3	n/a	n/a	n/a	n/a
111192.7716	1.2003595	3	15	1	9	1	15	3	n/a	n/a	n/a	n/a
111193.972	1.2004133	3	16	1	9	1	16	3	n/a	n/a	n/a	n/a
111195.1724	1.2004577	3	17	1	1	2	1	2	5	1	111195.5726	0.3161728
111196.3729	1.2004425	3	18	1	1	2	2	1	4	1	111196.773	0.4156947
111197.5733	1.2003758	3	19	1	1	2	3	2	4	0	111197.9733	0.4474003
111198.7737	1.2004964	3	20	1	1	2	4	1	5	1	111199.1739	0.4432713
111199.9742	1.2002729	3	21	1	1	2	5	2	5	0	111200.3741	0.5155871
111201.1744	1.2171255	3	22	1	1	2	6	1	6	1	111201.5912	0.4518228
111202.3916	1.2003966	3	23	1	1	2	7	1	6	1	111202.7918	0.5145378
111203.592	1.2003752	3	24	1	1	2	8	2	6	1	111203.9921	0.6156745
111204.7923	1.2005302	3	25	1	1	2	9	2	5	1	111205.1925	0.6178532
111205.9929	1.2003462	3	26	1	1	2	10	1	5	1	111206.3929	0.7162526
111207.1932	1.20033	3	27	1	1	2	11	1	5	1	111207.5933	0.7155275
111208.3935	1.200479	3	28	1	1	2	12	2	4	1	111208.7938	0.6155761
111209.594	1.200339	3	29	1	1	2	13	2	4	1	111209.9941	0.7200514
111210.7944	1.2004797	3	30	1	1	2	14	1	4	0	111211.1945	0.7163471
111211.9948	1.2003741	3	31	1	1	2	15	1	5	n/a	111212.395	n/a
111213.1952	1.2004038	3	32	1	1	2	16	2	5	1	111213.5953	0.5153962
111214.3956	1.2004513	3	33	1	1	2	17	1	5	1	111214.7958	0.6144329
111215.5961	1.2003617	3	34	1	1	2	18	2	5	1	111215.9963	0.514473
111216.7964	1.200472	3	35	1	1	2	19	1	4	1	111217.1967	0.5148795
111217.9969	1.2003856	3	36	1	1	2	20	1	4	1	111218.397	0.6142554
111219.1973	1.2004181	3	37	1	1	2	21	1	4	1	111219.5974	0.5144154
111220.3977	1.2004237	3	38	1	1	2	22	2	3	1	111220.7978	0.5150742
111221.5981	1.2003564	3	39	1	1	2	23	1	3	0	111221.9982	0.4149758
111222.7985	1.200404	3	40	1	1	2	24	2	4	0	111223.1987	0.5156001
111223.9989	1.200401	3	41	1	1	2	25	1	5	0	111224.3991	0.4154859
111225.1993	1.2005716	3	42	1	1	2	26	1	6	1	111225.5994	0.3143947
111226.3999	1.2002594	3	43	1	1	2	27	2	6	1	111226.7999	0.4153406
111227.6001	1.2004343	3	44	1	1	2	28	1	6	1	111228.0003	0.4152478
111228.8006	1.2003806	3	45	1	1	2	29	1	5	0	111229.2007	0.4155748
111230.0009	1.2004542	3	46	1	1	2	30	1	6	1	111230.4011	0.4153376
111231.2014	1.2003562	3	47	1	1	2	31	1	6	1	111231.6015	0.7145309
111232.4018	1.2004592	3	48	1	1	2	32	2	6	1	111232.802	0.6125342
111233.6022	1.2004249	3	49	1	9	3	1	3	n/a	n/a	n/a	n/a
111234.8026	1.200446	3	50	1	9	3	2	3	n/a	n/a	n/a	n/a
111236.0031	1.2004145	3	51	1	9	3	3	3	n/a	n/a	n/a	n/a
111237.2035	1.200401	3	52	1	9	3	4	3	n/a	n/a	n/a	n/a
111238.4039	1.2003308	3	53	1	9	3	5	3	n/a	n/a	n/a	n/a
111239.6042	1.2004576	3	54	1	9	3	6	3	n/a	n/a	n/a	n/a
