onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
6193.113547	1.5499356	1	1	9	1	1	3	6194.663483	n/a	n/a	n/a	n/a
6194.663483	1.5502314	1	2	9	1	2	3	6196.213714	n/a	n/a	n/a	n/a
6196.213714	1.5501385	1	3	9	1	3	3	6197.763853	n/a	n/a	n/a	n/a
6197.763853	1.5503229	1	4	9	1	4	3	6199.314175	n/a	n/a	n/a	n/a
6199.314175	1.5502954	1	5	9	1	5	3	6200.864471	n/a	n/a	n/a	n/a
6200.864471	1.5500253	1	6	9	1	6	3	6202.414496	n/a	n/a	n/a	n/a
6202.414496	1.5503303	1	7	9	1	7	3	6203.964826	n/a	n/a	n/a	n/a
6203.964826	1.5498339	1	8	9	1	8	3	6205.51466	n/a	n/a	n/a	n/a
6205.51466	1.5503725	1	9	9	1	9	3	6207.065033	n/a	n/a	n/a	n/a
6207.065033	1.5500238	1	10	9	1	10	3	6208.615057	n/a	n/a	n/a	n/a
6208.615057	1.5502855	1	11	9	1	11	3	6210.165342	n/a	n/a	n/a	n/a
6210.165342	1.5501772	1	12	9	1	12	3	6211.715519	n/a	n/a	n/a	n/a
6211.715519	1.5501762	1	13	1	2	1	1	6213.265696	9	n/a	6212.199989	n/a
6213.265696	1.5502229	1	14	1	2	2	1	6214.815918	9	1	6213.750362	0.6838353
6214.815918	1.5504564	1	15	1	2	3	1	6216.366375	9	n/a	6215.30047	n/a
6216.366375	1.5498052	1	16	1	2	4	1	6217.91618	9	1	6216.850596	0.7801051
6217.91618	1.5506327	1	17	1	2	5	2	6219.466813	9	1	6218.400889	0.5869883
6219.466813	1.5498015	1	18	1	2	6	2	6221.016614	8	1	6219.951193	0.4904463
6221.016614	1.5506978	1	19	1	2	7	1	6222.567312	8	1	6221.501313	0.489346
6222.567312	1.5501479	1	20	1	2	8	2	6224.11746	8	1	6223.0518	0.3927517
6224.11746	1.5503073	1	21	1	2	9	2	6225.667767	7	0	6224.601968	0.3932043
6225.667767	1.5498276	1	22	1	2	10	2	6227.217595	8	0	6226.152165	0.1999448
6227.217595	1.5503891	1	23	1	2	11	1	6228.767984	9	1	6227.702065	0.005847
6228.767984	1.5500423	1	24	1	2	12	2	6230.318026	9	1	6229.252334	0.5867795
6230.318026	1.5503009	1	25	1	2	13	2	6231.868327	9	1	6230.802519	0.5873881
6231.868327	1.5502711	1	26	1	2	14	2	6233.418598	8	1	6232.352697	0.6831548
6233.418598	1.5502015	1	27	1	2	15	2	6234.9688	8	1	6233.903025	0.6834884
6234.9688	1.549997	1	28	1	2	16	2	6236.518797	8	1	6235.45308	0.5863273
6236.518797	1.5505917	1	29	1	2	17	1	6238.069388	7	1	6237.003415	0.5872824
6238.069388	1.5503974	1	30	1	2	18	1	6239.619786	7	1	6238.553869	0.5864385
6239.619786	1.5499316	1	31	1	2	19	2	6241.169717	7	1	6240.104021	0.6835051
6241.169717	1.5500127	1	32	1	2	20	1	6242.71973	6	1	6241.654054	0.5871471
6242.71973	1.550205	1	33	1	2	21	2	6244.269935	6	1	6243.204132	0.586207
6244.269935	1.5504408	1	34	1	2	22	1	6245.820376	6	1	6244.754672	0.6837858
6245.820376	1.5499981	1	35	1	2	23	2	6247.370374	5	n/a	6246.304766	n/a
6247.370374	1.5502969	1	36	1	2	24	2	6248.920671	5	n/a	6247.854755	n/a
6248.920671	1.5502794	1	37	1	2	25	2	6250.47095	5	n/a	6249.405013	n/a
