onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
6444.010052	1.2063358	4	1	9	1	1	3	6445.216388	n/a	n/a	n/a	n/a
6445.216388	1.2004548	4	2	9	1	2	3	6446.416843	n/a	n/a	n/a	n/a
6446.416843	1.2003799	4	3	9	1	3	3	6447.617223	n/a	n/a	n/a	n/a
6447.617223	1.2003971	4	4	9	1	4	3	6448.81762	n/a	n/a	n/a	n/a
6448.81762	1.2004048	4	5	9	1	5	3	6450.018025	n/a	n/a	n/a	n/a
6450.018025	1.2003914	4	6	9	1	6	3	6451.218416	n/a	n/a	n/a	n/a
6451.218416	1.2004104	4	7	9	1	7	3	6452.418826	n/a	n/a	n/a	n/a
6452.418826	1.2004047	4	8	9	1	8	3	6453.619231	n/a	n/a	n/a	n/a
6453.619231	1.2003855	4	9	9	1	9	3	6454.819617	n/a	n/a	n/a	n/a
6454.819617	1.2004171	4	10	9	1	10	3	6456.020034	n/a	n/a	n/a	n/a
6456.020034	1.2004017	4	11	9	1	11	3	6457.220435	n/a	n/a	n/a	n/a
6457.220435	1.2003584	4	12	9	1	12	3	6458.420794	n/a	n/a	n/a	n/a
6458.420794	1.2004211	4	13	9	1	13	3	6459.621215	n/a	n/a	n/a	n/a
6459.621215	1.2003973	4	14	9	1	14	3	6460.821612	n/a	n/a	n/a	n/a
6460.821612	1.2004206	4	15	9	1	15	3	6462.022033	n/a	n/a	n/a	n/a
6462.022033	1.2003973	4	16	9	1	16	3	6463.22243	n/a	n/a	n/a	n/a
6463.22243	1.200379	4	17	1	2	1	1	6464.422809	14	n/a	6463.622546	n/a
6464.422809	1.2004226	4	18	1	2	2	2	6465.623232	14	0	6464.82294	0.4161314
6465.623232	1.2003707	4	19	1	2	3	1	6466.823602	15	0	6466.023371	0.1406809
6466.823602	1.2004261	4	20	1	2	4	1	6468.024028	15	1	6467.223754	0.7163764
6468.024028	1.2003911	4	21	1	2	5	2	6469.22442	15	1	6468.424155	0.4189811
6469.22442	1.2003035	4	22	1	2	6	1	6470.424723	15	1	6469.624543	0.3175123
6470.424723	1.2004812	4	23	1	2	7	1	6471.625204	14	1	6470.824922	0.3446713
6471.625204	1.2004024	4	24	1	2	8	1	6472.825607	14	0	6472.025332	0.3163583
6472.825607	1.2003939	4	25	1	2	9	1	6474.026001	15	1	6473.225713	0.4196757
6474.026001	1.2003632	4	26	1	2	10	2	6475.226364	15	1	6474.426143	0.5154799
6475.226364	1.2004543	4	27	1	2	11	2	6476.426818	15	0	6475.626554	0.5164121
6476.426818	1.2003904	4	28	1	2	12	1	6477.627209	15	0	6476.826948	0.3184751
6477.627209	1.2003939	4	29	1	2	13	2	6478.827602	15	1	6478.027402	0.4408816
6478.827602	1.2004091	4	30	1	2	14	2	6480.028011	15	0	6479.227727	0.3150731
6480.028011	1.2003278	4	31	1	2	15	2	6481.228339	15	1	6480.428135	0.6151645
6481.228339	1.2004383	4	32	1	2	16	2	6482.428778	15	1	6481.62851	0.4156225
6482.428778	1.2004211	4	33	1	2	17	1	6483.629199	15	1	6482.828959	0.3863989
6483.629199	1.2004129	4	34	1	2	18	2	6484.829612	14	0	6484.029341	0.4158444
6484.829612	1.2004011	4	35	1	2	19	2	6486.030013	15	1	6485.22971	0.6160617
6486.030013	1.2003833	4	36	1	2	20	2	6487.230396	15	0	6486.430148	0.3158254
6487.230396	1.200413	4	37	1	2	21	1	6488.430809	15	0	6487.630546	0.3145749
6488.430809	1.2003452	4	38	1	2	22	1	6489.631154	15	0	6488.830926	0.7171514
6489.631154	1.2004363	4	39	1	2	23	1	6490.83159	15	1	6490.031305	0.6164466
6490.83159	1.2004069	4	40	1	2	24	2	6492.031997	15	1	6491.231728	0.5150236
6492.031997	1.2004122	4	41	1	2	25	2	6493.23241	15	1	6492.432158	0.4153654
6493.23241	1.2003534	4	42	1	2	26	1	6494.432763	14	1	6493.632544	0.3229192
6494.432763	1.2003967	4	43	1	2	27	1	6495.63316	14	1	6494.83289	0.5083367
6495.63316	1.2004453	4	44	1	2	28	2	6496.833605	14	1	6496.033375	0.5153659
6496.833605	1.2003969	4	45	1	2	29	2	6498.034002	13	1	6497.233721	0.5148293
6498.034002	1.2003878	4	46	1	2	30	1	6499.23439	13	0	6498.434138	0.4154559
6499.23439	1.2003765	4	47	1	2	31	2	6500.434766	14	0	6499.634536	0.3142363
6500.434766	1.2004159	4	48	1	2	32	1	6501.635182	15	0	6500.834938	0.3384421
6501.635182	1.2004021	4	49	9	3	1	3	6502.835584	n/a	n/a	n/a	n/a
6502.835584	1.2004077	4	50	9	3	2	3	6504.035992	n/a	n/a	n/a	n/a
6504.035992	1.2003769	4	51	9	3	3	3	6505.236369	n/a	n/a	n/a	n/a
6505.236369	1.2004184	4	52	9	3	4	3	6506.436787	n/a	n/a	n/a	n/a
6506.436787	1.2004072	4	53	9	3	5	3	6507.637194	n/a	n/a	n/a	n/a
