onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
15486.19069	1.5501165	1	1	9	1	1	3	15487.7408	n/a	n/a	n/a	n/a
15487.7408	1.5502214	1	2	9	1	2	3	15489.29103	n/a	n/a	n/a	n/a
15489.29103	1.5506361	1	3	9	1	3	3	15490.84166	n/a	n/a	n/a	n/a
15490.84166	1.5504213	1	4	9	1	4	3	15492.39208	n/a	n/a	n/a	n/a
15492.39208	1.5508578	1	5	9	1	5	3	15493.94294	n/a	n/a	n/a	n/a
15493.94294	1.5500854	1	6	9	1	6	3	15495.49303	n/a	n/a	n/a	n/a
15495.49303	1.5504846	1	7	9	1	7	3	15497.04351	n/a	n/a	n/a	n/a
15497.04351	1.5506817	1	8	9	1	8	3	15498.59419	n/a	n/a	n/a	n/a
15498.59419	1.5498937	1	9	9	1	9	3	15500.14409	n/a	n/a	n/a	n/a
15500.14409	1.5500914	1	10	9	1	10	3	15501.69418	n/a	n/a	n/a	n/a
15501.69418	1.5507716	1	11	9	1	11	3	15503.24495	n/a	n/a	n/a	n/a
15503.24495	1.5499694	1	12	9	1	12	3	15504.79492	n/a	n/a	n/a	n/a
15504.79492	1.5502228	1	13	1	2	1	1	15506.34514	9	n/a	15505.27927	n/a
15506.34514	1.5503744	1	14	1	2	2	1	15507.89552	9	1	15506.82957	0.5870172
15507.89552	1.5502639	1	15	1	2	3	2	15509.44578	9	1	15508.37994	0.5864435
15509.44578	1.5501643	1	16	1	2	4	2	15510.99594	9	1	15509.93022	0.5877652
15510.99594	1.55028	1	17	1	2	5	1	15512.54622	8	1	15511.48041	0.5868984
15512.54622	1.5503696	1	18	1	2	6	1	15514.09659	8	1	15513.03069	0.5869224
15514.09659	1.5496039	1	19	1	2	7	1	15515.6462	8	1	15514.58075	0.5862308
15515.6462	1.5503108	1	20	1	2	8	1	15517.19651	7	1	15516.13051	0.68488
15517.19651	1.5500586	1	21	1	2	9	1	15518.74657	7	1	15517.68082	0.6831289
15518.74657	1.5501166	1	22	1	2	10	2	15520.29668	7	1	15519.23097	0.6843258
15520.29668	1.5506121	1	23	1	2	11	1	15521.8473	6	1	15520.7813	0.5869712
15521.8473	1.5499728	1	24	1	2	12	2	15523.39727	6	1	15522.33151	0.5870598
15523.39727	1.5502497	1	25	1	2	13	2	15524.94752	6	1	15523.88178	0.587569
15524.94752	1.5504397	1	26	1	2	14	2	15526.49796	5	1	15525.43191	0.4898301
15526.49796	1.550022	1	27	1	2	15	1	15528.04798	5	1	15526.9822	0.6828066
15528.04798	1.5502121	1	28	1	2	16	2	15529.59819	5	0	15528.53235	0.7807402
15529.59819	1.5501184	1	29	1	2	17	2	15531.14831	6	1	15530.08253	0.683033
15531.14831	1.5506798	1	30	1	2	18	1	15532.69899	6	1	15531.6327	0.5865232
15532.69899	1.5501068	1	31	1	2	19	1	15534.2491	6	1	15533.18335	0.6836178
15534.2491	1.5500681	1	32	1	2	20	1	15535.79917	5	1	15534.73331	0.7805785
15535.79917	1.5504053	1	33	1	2	21	2	15537.34957	5	1	15536.28359	0.6835499
15537.34957	1.550238	1	34	1	2	22	1	15538.89981	5	1	15537.83401	0.6836686
15538.89981	1.5498625	1	35	1	2	23	1	15540.44967	4	1	15539.38417	0.6832328
15540.44967	1.5501946	1	36	1	2	24	1	15541.99987	4	1	15540.93422	0.8771998
15541.99987	1.5497411	1	37	1	2	25	1	15543.54961	4	0	15542.4842	0.7802563
15543.54961	1.5506022	1	38	1	2	26	2	15545.10021	5	n/a	15544.0343	n/a
15545.10021	1.5501718	1	39	1	2	27	2	15546.65038	5	1	15545.58451	0.6830615
15546.65038	1.5501591	1	40	1	2	28	2	15548.20054	5	1	15547.1348	0.5857539
15548.20054	1.5502338	1	41	1	2	29	2	15549.75077	5	1	15548.68491	0.6830104
15549.75077	1.5501838	1	42	1	2	30	2	15551.30096	4	1	15550.23533	0.58594
15551.30096	1.5498855	1	43	1	2	31	2	15552.85084	4	1	15551.7853	0.6830909
15552.85084	1.5504996	1	44	1	2	32	1	15554.40134	4	0	15553.33542	0.8773539
15554.40134	1.5504331	1	45	9	3	1	3	15555.95178	n/a	n/a	n/a	n/a
15555.95178	1.5499974	1	46	9	3	2	3	15557.50177	n/a	n/a	n/a	n/a
15557.50177	1.550326	1	47	9	3	3	3	15559.0521	n/a	n/a	n/a	n/a
15559.0521	1.5504494	1	48	9	3	4	3	15560.60255	n/a	n/a	n/a	n/a
15560.60255	1.5499954	1	49	9	3	5	3	15562.15254	n/a	n/a	n/a	n/a
15562.15254	1.5505444	1	50	9	3	6	3	15563.70309	n/a	n/a	n/a	n/a
15563.70309	1.5500499	1	51	9	3	7	3	15565.25314	n/a	n/a	n/a	n/a
15565.25314	1.5499582	1	52	9	3	8	3	15566.8031	n/a	n/a	n/a	n/a
15566.8031	1.5503693	1	53	9	3	9	3	15568.35347	n/a	n/a	n/a	n/a
15568.35347	1.5496825	1	54	9	3	10	3	15569.90315	n/a	n/a	n/a	n/a
