onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
15861.7584	1.5499703	2	1	9	1	1	3	15863.30837	n/a	n/a	n/a	n/a
15863.30837	1.5501229	2	2	9	1	2	3	15864.8585	n/a	n/a	n/a	n/a
15864.8585	1.5502231	2	3	9	1	3	3	15866.40872	n/a	n/a	n/a	n/a
15866.40872	1.5503759	2	4	9	1	4	3	15867.95909	n/a	n/a	n/a	n/a
15867.95909	1.5504106	2	5	9	1	5	3	15869.50951	n/a	n/a	n/a	n/a
15869.50951	1.5505466	2	6	9	1	6	3	15871.06005	n/a	n/a	n/a	n/a
15871.06005	1.5503083	2	7	9	1	7	3	15872.61036	n/a	n/a	n/a	n/a
15872.61036	1.5501755	2	8	9	1	8	3	15874.16054	n/a	n/a	n/a	n/a
15874.16054	1.5503618	2	9	9	1	9	3	15875.7109	n/a	n/a	n/a	n/a
15875.7109	1.5502385	2	10	9	1	10	3	15877.26114	n/a	n/a	n/a	n/a
15877.26114	1.5499788	2	11	9	1	11	3	15878.81111	n/a	n/a	n/a	n/a
15878.81111	1.5502538	2	12	9	1	12	3	15880.36137	n/a	n/a	n/a	n/a
15880.36137	1.5502505	2	13	1	2	1	1	15881.91162	6	n/a	15880.84606	n/a
15881.91162	1.5504417	2	14	1	2	2	2	15883.46206	6	1	15882.39604	0.5869211
15883.46206	1.5497754	2	15	1	2	3	2	15885.01184	6	0	15883.94628	0.4904609
15885.01184	1.5502323	2	16	1	2	4	2	15886.56207	7	1	15885.49598	0.5865697
15886.56207	1.5494883	2	17	1	2	5	1	15888.11156	7	1	15887.04628	0.5869347
15888.11156	1.5505365	2	18	1	2	6	1	15889.66209	7	1	15888.59608	0.5867455
15889.66209	1.5506671	2	19	1	2	7	1	15891.21276	6	1	15890.14648	0.5870204
15891.21276	1.5501406	2	20	1	2	8	2	15892.7629	6	1	15891.69705	0.5869898
15892.7629	1.5504176	2	21	1	2	9	1	15894.31332	6	1	15893.24746	0.5882217
15894.31332	1.5500042	2	22	1	2	10	1	15895.86332	5	1	15894.79769	0.5867363
15895.86332	1.5502234	2	23	1	2	11	2	15897.41355	5	1	15896.34794	0.5870202
15897.41355	1.5501897	2	24	1	2	12	2	15898.96374	5	1	15897.89794	0.4910488
15898.96374	1.5504355	2	25	1	2	13	2	15900.51417	4	1	15899.44811	0.5875781
15900.51417	1.5502733	2	26	1	2	14	2	15902.06444	4	1	15900.99864	0.5866218
15902.06444	1.5498943	2	27	1	2	15	2	15903.61434	4	1	15902.54881	0.5864421
15903.61434	1.5501389	2	28	1	2	16	2	15905.16448	3	n/a	15904.09874	n/a
15905.16448	1.5502036	2	29	1	2	17	2	15906.71468	3	0	15905.64886	0.6839252
15906.71468	1.5502971	2	30	1	2	18	2	15908.26498	4	1	15907.19899	0.6831286
15908.26498	1.5501328	2	31	1	2	19	1	15909.81511	4	1	15908.74936	0.6839281
15909.81511	1.550266	2	32	1	2	20	1	15911.36538	4	1	15910.29944	0.586847
15911.36538	1.5503218	2	33	1	2	21	1	15912.9157	3	0	15911.85005	0.5863896
15912.9157	1.5504444	2	34	1	2	22	1	15914.46614	4	1	15913.40023	0.6839536
15914.46614	1.5500975	2	35	1	2	23	1	15916.01624	4	1	15914.95059	0.5863279
15916.01624	1.5499491	2	36	1	2	24	1	15917.56619	4	1	15916.50057	0.5862313
15917.56619	1.549715	2	37	1	2	25	1	15919.11591	3	0	15918.05041	0.6833005
15919.11591	1.5501512	2	38	1	2	26	2	15920.66606	4	1	15919.60026	0.5870868
15920.66606	1.5498788	2	39	1	2	27	2	15922.21594	4	1	15921.15064	0.5858352
15922.21594	1.5502709	2	40	1	2	28	2	15923.76621	4	1	15922.70034	0.6834787
15923.76621	1.5500232	2	41	1	2	29	1	15925.31623	3	1	15924.2507	0.4887678
15925.31623	1.5502905	2	42	1	2	30	1	15926.86652	3	1	15925.80058	0.4899492
15926.86652	1.5502909	2	43	1	2	31	2	15928.41681	3	0	15927.35104	0.2950527
15928.41681	1.5497074	2	44	1	2	32	2	15929.96652	4	1	15928.90108	0.2957836
15929.96652	1.5507224	2	45	9	3	1	3	15931.51724	n/a	n/a	n/a	n/a
15931.51724	1.5501127	2	46	9	3	2	3	15933.06735	n/a	n/a	n/a	n/a
15933.06735	1.549981	2	47	9	3	3	3	15934.61733	n/a	n/a	n/a	n/a
15934.61733	1.5505726	2	48	9	3	4	3	15936.16791	n/a	n/a	n/a	n/a
15936.16791	1.5499662	2	49	9	3	5	3	15937.71787	n/a	n/a	n/a	n/a
15937.71787	1.5499193	2	50	9	3	6	3	15939.26779	n/a	n/a	n/a	n/a
15939.26779	1.5504562	2	51	9	3	7	3	15940.81825	n/a	n/a	n/a	n/a
15940.81825	1.5501041	2	52	9	3	8	3	15942.36835	n/a	n/a	n/a	n/a
15942.36835	1.5504545	2	53	9	3	9	3	15943.91881	n/a	n/a	n/a	n/a
15943.91881	1.5499503	2	54	9	3	10	3	15945.46876	n/a	n/a	n/a	n/a
15945.46876	1.5503286	2	55	9	3	11	3	15947.01909	n/a	n/a	n/a	n/a
15947.01909	1.5501764	2	56	9	3	12	3	15948.56926	n/a	n/a	n/a	n/a
15948.56926	1.5500918	2	57	3	4	1	1	15950.11935	4	n/a	15949.05355	n/a
15950.11935	1.5503599	2	58	3	4	2	2	15951.66971	4	n/a	15950.60377	n/a
