onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
5786.670359	1.202619	2	1	9	1	1	3	5787.872978	n/a	n/a	n/a	n/a
5787.872978	1.2003713	2	2	9	1	2	3	5789.073349	n/a	n/a	n/a	n/a
5789.073349	1.200393	2	3	9	1	3	3	5790.273742	n/a	n/a	n/a	n/a
5790.273742	1.2004213	2	4	9	1	4	3	5791.474164	n/a	n/a	n/a	n/a
5791.474164	1.2004039	2	5	9	1	5	3	5792.674568	n/a	n/a	n/a	n/a
5792.674568	1.2003463	2	6	9	1	6	3	5793.874914	n/a	n/a	n/a	n/a
5793.874914	1.2004469	2	7	9	1	7	3	5795.075361	n/a	n/a	n/a	n/a
5795.075361	1.2004718	2	8	9	1	8	3	5796.275833	n/a	n/a	n/a	n/a
5796.275833	1.2002499	2	9	9	1	9	3	5797.476083	n/a	n/a	n/a	n/a
5797.476083	1.2004029	2	10	9	1	10	3	5798.676485	n/a	n/a	n/a	n/a
5798.676485	1.2004463	2	11	9	1	11	3	5799.876932	n/a	n/a	n/a	n/a
5799.876932	1.200412	2	12	9	1	12	3	5801.077344	n/a	n/a	n/a	n/a
5801.077344	1.2003832	2	13	9	1	13	3	5802.277727	n/a	n/a	n/a	n/a
5802.277727	1.2004148	2	14	9	1	14	3	5803.478142	n/a	n/a	n/a	n/a
5803.478142	1.2003845	2	15	9	1	15	3	5804.678526	n/a	n/a	n/a	n/a
5804.678526	1.2002877	2	16	9	1	16	3	5805.878814	n/a	n/a	n/a	n/a
5805.878814	1.2005663	2	17	1	2	1	2	5807.07938	15	n/a	5806.279035	n/a
5807.07938	1.2003549	2	18	1	2	2	1	5808.279735	15	1	5807.479382	0.038482
5808.279735	1.2003972	2	19	1	2	3	2	5809.480132	15	n/a	5808.679858	n/a
5809.480132	1.2003818	2	20	1	2	4	1	5810.680514	15	1	5809.880259	0.71698
5810.680514	1.2004915	2	21	1	2	5	2	5811.881006	15	n/a	5811.080644	n/a
5811.881006	1.200313	2	22	1	2	6	2	5813.081319	15	n/a	5812.281029	n/a
5813.081319	1.2003825	2	23	1	2	7	2	5814.281701	15	1	5813.481414	n/a
5814.281701	1.2004008	2	24	1	2	8	2	5815.482102	14	n/a	5814.681939	n/a
5815.482102	1.2003989	2	25	1	2	9	1	5816.682501	14	1	5815.882244	0.5161691
5816.682501	1.2004895	2	26	1	2	10	1	5817.88299	14	0	5817.082637	0.4168512
5817.88299	1.2002842	2	27	1	2	11	1	5819.083274	15	0	5818.283044	0.7164451
5819.083274	1.2005249	2	28	1	2	12	2	5820.283799	15	n/a	5819.483413	n/a
