onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
10263.81454	1.5503854	1	1	9	1	1	3	10265.36492	n/a	n/a	n/a	n/a
10265.36492	1.5502212	1	2	9	1	2	3	10266.91514	n/a	n/a	n/a	n/a
10266.91514	1.5500452	1	3	9	1	3	3	10268.46519	n/a	n/a	n/a	n/a
10268.46519	1.5503843	1	4	9	1	4	3	10270.01557	n/a	n/a	n/a	n/a
10270.01557	1.5503381	1	5	9	1	5	3	10271.56591	n/a	n/a	n/a	n/a
10271.56591	1.5501003	1	6	9	1	6	3	10273.11601	n/a	n/a	n/a	n/a
10273.11601	1.5500155	1	7	9	1	7	3	10274.66603	n/a	n/a	n/a	n/a
10274.66603	1.550216	1	8	9	1	8	3	10276.21624	n/a	n/a	n/a	n/a
10276.21624	1.550276	1	9	9	1	9	3	10277.76652	n/a	n/a	n/a	n/a
10277.76652	1.5501005	1	10	9	1	10	3	10279.31662	n/a	n/a	n/a	n/a
10279.31662	1.5498868	1	11	9	1	11	3	10280.86651	n/a	n/a	n/a	n/a
10280.86651	1.5505577	1	12	9	1	12	3	10282.41706	n/a	n/a	n/a	n/a
10282.41706	1.5502605	1	13	1	2	1	2	10283.96733	9	n/a	10282.9015	n/a
10283.96733	1.5501923	1	14	1	2	2	2	10285.51752	9	1	10284.45185	0.5870911
10285.51752	1.5501545	1	15	1	2	3	1	10287.06767	9	1	10286.00209	0.8765782
10287.06767	1.5500401	1	16	1	2	4	2	10288.61771	9	1	10287.55214	0.7803772
10288.61771	1.5506202	1	17	1	2	5	1	10290.16833	8	1	10289.1022	0.9743409
10290.16833	1.5503439	1	18	1	2	6	2	10291.71868	8	1	10290.65272	0.877415
10291.71868	1.5497485	1	19	1	2	7	1	10293.26842	8	1	10292.20284	0.8776853
10293.26842	1.5502841	1	20	1	2	8	1	10294.81871	7	1	10293.75284	0.9743297
10294.81871	1.5500852	1	21	1	2	9	2	10296.36879	7	1	10295.30307	0.7807863
10296.36879	1.5504029	1	22	1	2	10	2	10297.9192	7	1	10296.8534	0.7814826
10297.9192	1.550078	1	23	1	2	11	1	10299.46927	6	1	10298.40371	0.780911
10299.46927	1.5503254	1	24	1	2	12	1	10301.0196	6	1	10299.95383	0.6836727
10301.0196	1.5500415	1	25	1	2	13	2	10302.56964	6	1	10301.50382	0.8771374
10302.56964	1.550341	1	26	1	2	14	1	10304.11998	5	1	10303.05417	0.8774664
10304.11998	1.5499664	1	27	1	2	15	2	10305.66995	5	1	10304.60428	0.7802423
10305.66995	1.5503699	1	28	1	2	16	2	10307.22032	5	1	10306.15425	0.780486
10307.22032	1.5500382	1	29	1	2	17	2	10308.77036	4	1	10307.70476	0.8771508
10308.77036	1.5505758	1	30	1	2	18	2	10310.32093	4	0	10309.25495	0.8774187
10310.32093	1.549971	1	31	1	2	19	2	10311.8709	5	1	10310.80532	0.8766301
10311.8709	1.5499668	1	32	1	2	20	2	10313.42087	5	1	10312.35524	0.8775214
10313.42087	1.5502928	1	33	1	2	21	1	10314.97116	5	1	10313.90506	0.8771668
10314.97116	1.5504598	1	34	1	2	22	2	10316.52162	4	1	10315.45556	0.7805775
10316.52162	1.5502819	1	35	1	2	23	2	10318.07191	4	1	10317.00604	0.9738376
10318.07191	1.5498946	1	36	1	2	24	1	10319.6218	4	1	10318.55624	0.8764986
10319.6218	1.5502071	1	37	1	2	25	2	10321.17201	3	n/a	10320.10631	n/a
10321.17201	1.5502458	1	38	1	2	26	1	10322.72225	3	n/a	10321.65648	n/a
10322.72225	1.5502676	1	39	1	2	27	2	10324.27252	3	1	10323.20684	0.9741892
10324.27252	1.5501638	1	40	1	2	28	2	10325.82268	3	0	10324.75702	0.9740675
10325.82268	1.5501849	1	41	1	2	29	1	10327.37287	4	n/a	10326.30712	n/a
10327.37287	1.5502642	1	42	1	2	30	1	10328.92313	4	1	10327.85726	0.8771243
