onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
10667.78202	1.5501426	2	1	9	1	1	3	10669.33217	n/a	n/a	n/a	n/a
10669.33217	1.5502471	2	2	9	1	2	3	10670.88241	n/a	n/a	n/a	n/a
10670.88241	1.5502374	2	3	9	1	3	3	10672.43265	n/a	n/a	n/a	n/a
10672.43265	1.5502902	2	4	9	1	4	3	10673.98294	n/a	n/a	n/a	n/a
10673.98294	1.5504634	2	5	9	1	5	3	10675.53341	n/a	n/a	n/a	n/a
10675.53341	1.5503503	2	6	9	1	6	3	10677.08376	n/a	n/a	n/a	n/a
10677.08376	1.5503227	2	7	9	1	7	3	10678.63408	n/a	n/a	n/a	n/a
10678.63408	1.5499548	2	8	9	1	8	3	10680.18403	n/a	n/a	n/a	n/a
10680.18403	1.5500826	2	9	9	1	9	3	10681.73412	n/a	n/a	n/a	n/a
10681.73412	1.5498784	2	10	9	1	10	3	10683.28399	n/a	n/a	n/a	n/a
10683.28399	1.5503137	2	11	9	1	11	3	10684.83431	n/a	n/a	n/a	n/a
10684.83431	1.5502246	2	12	9	1	12	3	10686.38453	n/a	n/a	n/a	n/a
10686.38453	1.5502967	2	13	1	2	1	1	10687.93483	5	n/a	10686.86895	n/a
10687.93483	1.5497002	2	14	1	2	2	1	10689.48453	5	1	10688.41898	0.8776177
10689.48453	1.5505902	2	15	1	2	3	1	10691.03512	5	1	10689.96898	0.877659
10691.03512	1.5505657	2	16	1	2	4	2	10692.58568	4	1	10691.51996	0.9745426
10692.58568	1.5503094	2	17	1	2	5	1	10694.13599	4	n/a	10693.07034	n/a
10694.13599	1.5505343	2	18	1	2	6	2	10695.68653	4	n/a	10694.62053	n/a
10695.68653	1.5500833	2	19	1	2	7	1	10697.23661	4	n/a	10696.17102	n/a
10697.23661	1.5502158	2	20	1	2	8	2	10698.78683	4	n/a	10697.72105	n/a
