onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
2833.165487	1.1990159	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
2834.364502	1.1999479	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
2835.56445	1.199898	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
2836.764348	1.1998329	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
2837.964181	1.1998962	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
2839.164077	1.1998361	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
2840.363913	1.199845	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
2841.563758	1.1998419	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
2842.7636	1.1998622	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
2843.963463	1.1998899	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
2845.163353	1.1998111	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
2846.363164	1.1998955	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
2847.563059	1.1998507	1	13	1	9	1	13	3	n/a	n/a	n/a	n/a
2848.76291	1.1998212	1	14	1	9	1	14	3	n/a	n/a	n/a	n/a
2849.962731	1.1998035	1	15	1	9	1	15	3	n/a	n/a	n/a	n/a
2851.162535	1.19987	1	16	1	9	1	16	3	n/a	n/a	n/a	n/a
2852.362405	1.1998381	1	17	1	1	2	1	1	9	n/a	2852.762498	n/a
2853.562243	1.1999422	1	18	1	1	2	2	2	9	n/a	2853.962329	n/a
2854.762185	1.199922453	1	19	1	1	2	3	2	9	n/a	2855.162047	n/a
2855.962107	1.199694247	1	20	1	1	2	4	1	9	0	2856.361945	-0.0683006
2857.161801	1.199849	1	21	1	1	2	5	1	10	0	2857.561833	0.4040964
2858.36165	1.1999141	1	22	1	1	2	6	2	11	1	2858.761749	0.7106929702
2859.561565	1.199847	1	23	1	1	2	7	2	11	1	2859.961507	0.5299683
2860.761412	1.199767	1	24	1	1	2	8	2	11	1	2861.161385	0.6307288
2861.961179	1.199927	1	25	1	1	2	9	1	10	1	2862.361079	0.627772
2863.161106	1.1998904	1	26	1	1	2	10	1	10	1	2863.561063	0.7106501
2864.360996	1.1998546	1	27	1	1	2	11	1	10	1	2864.761028	0.6101959
2865.560851	1.1998804	1	28	1	1	2	12	2	9	n/a	2865.960688	n/a
2866.760731	1.1998377	1	29	1	1	2	13	2	9	1	2867.160651	0.7108093
2867.960569	1.1997564	1	30	1	1	2	14	1	9	n/a	2868.360598	n/a
2869.160325	1.1999816	1	31	1	1	2	15	1	9	n/a	2869.560287	n/a
2870.360307	1.1997889	1	32	1	1	2	16	1	9	1	2870.760209	0.626989
2871.560096	1.19997093	1	33	1	1	2	17	1	9	n/a	2871.96016	n/a
2872.760067	1.19974607	1	34	1	1	2	18	1	9	1	2873.159948	0.7344136
2873.959813	1.1998101	1	35	1	1	2	19	1	8	1	2874.359767	0.6293899
2875.159623	1.1999202	1	36	1	1	2	20	2	8	1	2875.559605	0.629823
2876.359543	1.1998469	1	37	1	1	2	21	2	8	n/a	2876.759488	n/a
2877.55939	1.1998361	1	38	1	1	2	22	2	8	n/a	2877.959223	n/a
2878.759226	1.1998548	1	39	1	1	2	23	2	8	n/a	2879.159158	n/a
2879.959081	1.1998879	1	40	1	1	2	24	2	8	1	2880.359069	0.7109299
2881.158969	1.199773	1	41	1	1	2	25	2	7	n/a	2881.558894	n/a
2882.358742	1.1998203	1	42	1	1	2	26	2	7	n/a	2882.758708	n/a
2883.558562	1.199958	1	43	1	1	2	27	1	7	n/a	2883.958601	n/a
2884.75852	1.1998488	1	44	1	1	2	28	2	7	1	2885.15855	0.3281430639
2885.958369	1.199867	1	45	1	1	2	29	1	7	n/a	2886.358339	n/a
2887.158236	1.1998559	1	46	1	1	2	30	2	7	n/a	2887.55818	n/a
2888.358092	1.1998142	1	47	1	1	2	31	1	7	1	2888.758029	0.7093173
2889.557906	1.1998692	1	48	1	1	2	32	2	7	1	2889.957864	0.7266896
2890.757775	1.1998224	1	49	1	9	3	1	3	n/a	n/a	n/a	n/a
2891.957597	1.1998681	1	50	1	9	3	2	3	n/a	n/a	n/a	n/a
2893.157465	1.1998947	1	51	1	9	3	3	3	n/a	n/a	n/a	n/a
2894.35736	1.1997415	1	52	1	9	3	4	3	n/a	n/a	n/a	n/a
2895.557102	1.199815	1	53	1	9	3	5	3	n/a	n/a	n/a	n/a
2896.756917	1.1998981	1	54	1	9	3	6	3	n/a	n/a	n/a	n/a
2897.956815	1.1997759	1	55	1	9	3	7	3	n/a	n/a	n/a	n/a
2899.156591	1.1999451	1	56	1	9	3	8	3	n/a	n/a	n/a	n/a
2900.356536	1.1999025	1	57	1	9	3	9	3	n/a	n/a	n/a	n/a
2901.556438	1.1998958	1	58	1	9	3	10	3	n/a	n/a	n/a	n/a
2902.756334	1.1997862	1	59	1	9	3	11	3	n/a	n/a	n/a	n/a
2903.95612	1.1999278	1	60	1	9	3	12	3	n/a	n/a	n/a	n/a
2905.156048	1.1997699	1	61	1	9	3	13	3	n/a	n/a	n/a	n/a
2906.355818	1.1998888	1	62	1	9	3	14	3	n/a	n/a	n/a	n/a
2907.555707	1.199965906	1	63	1	9	3	15	3	n/a	n/a	n/a	n/a
2908.755673	1.199674794	1	64	1	9	3	16	3	n/a	n/a	n/a	n/a
2909.955347	1.1999095	1	65	1	3	4	1	2	6	n/a	2910.355295	n/a
2911.155257	1.1998879	1	66	1	3	4	2	2	6	n/a	2911.555137	n/a
2912.355145	1.199717	1	67	1	3	4	3	2	6	n/a	2912.754974	n/a
2913.554862	1.1999247	1	68	1	3	4	4	2	6	1	2913.954946	0.4503841
2914.754787	1.1999052	1	69	1	3	4	5	1	6	1	2915.154791	0.6176934
2915.954692	1.199864	1	70	1	3	4	6	2	6	1	2916.354568	0.7226296
2917.154556	1.1996995	1	71	1	3	4	7	2	5	1	2917.554397	0.6100695
2918.354255	1.2000151	1	72	1	3	4	8	1	5	1	2918.754401	0.5108634
2919.55427	1.1998734	1	73	1	3	4	9	1	5	0	2919.954214	0.637065
2920.754144	1.199823	1	74	1	3	4	10	1	6	n/a	2921.153997	n/a
2921.953967	1.199727	1	75	1	3	4	11	2	6	1	2922.353915	0.6200377
2923.153694	1.1998573	1	76	1	3	4	12	2	6	1	2923.553736	0.6187755
2924.353551	1.2000488	1	77	1	3	4	13	2	6	1	2924.75362	0.7267408
2925.5536	1.1997723	1	78	1	3	4	14	2	5	1	2925.953365	0.7302681
2926.753372	1.1998522	1	79	1	3	4	15	2	5	1	2927.153353	0.6183651
2927.953224	1.1998529	1	80	1	3	4	16	2	5	1	2928.353168	0.7251407
2929.153077	1.1997243	1	81	1	3	4	17	2	4	n/a	2929.553031	n/a
2930.352802	1.1998644	1	82	1	3	4	18	1	4	1	2930.752837	0.6119639
2931.552666	1.2000243	1	83	1	3	4	19	1	4	n/a	2931.952747	n/a
2932.75269	1.1997989	1	84	1	3	4	20	1	4	n/a	2933.152519	n/a
2933.952489	1.19988	1	85	1	3	4	21	2	4	n/a	2934.352458	n/a
2935.152369	1.1998583	1	86	1	3	4	22	1	4	1	2935.552289	0.1475674
2936.352228	1.1998057	1	87	1	3	4	23	1	4	0	2936.752125	0.1477089
2937.552033	1.1998989	1	88	1	3	4	24	2	5	1	2937.952006	0.4270757
2938.751932	1.1997861	1	89	1	3	4	25	2	5	1	2939.151842	0.6405621
2939.951718	1.1999296	1	90	1	3	4	26	1	5	n/a	2940.351628	n/a
2941.151648	1.1998207	1	91	1	3	4	27	1	5	n/a	2941.551649	n/a
2942.351469	1.1998417	1	92	1	3	4	28	2	5	1	2942.751289	0.1505792
2943.55131	1.1997342	1	93	1	3	4	29	2	4	0	2943.951214	0.4540766
2944.751044	1.1998641	1	94	1	3	4	30	1	5	n/a	2945.15111	n/a
2945.950908	1.2000048	1	95	1	3	4	31	1	5	n/a	2946.35087	n/a
2947.150913	1.1998351	1	96	1	3	4	32	1	5	n/a	2947.550794	n/a
2948.350748	1.19982	1	97	1	9	5	1	3	n/a	n/a	n/a	n/a
2949.550568	1.1998727	1	98	1	9	5	2	3	n/a	n/a	n/a	n/a
2950.750441	1.199811	1	99	1	9	5	3	3	n/a	n/a	n/a	n/a
2951.950252	1.1998368	1	100	1	9	5	4	3	n/a	n/a	n/a	n/a
2953.150089	1.1998581	1	101	1	9	5	5	3	n/a	n/a	n/a	n/a
2954.349947	1.1998744	1	102	1	9	5	6	3	n/a	n/a	n/a	n/a
2955.549821	1.1999518	1	103	1	9	5	7	3	n/a	n/a	n/a	n/a
2956.749773	1.1996728	1	104	1	9	5	8	3	n/a	n/a	n/a	n/a
2957.949446	1.1999575	1	105	1	9	5	9	3	n/a	n/a	n/a	n/a
2959.149404	1.1998677	1	106	1	9	5	10	3	n/a	n/a	n/a	n/a
2960.349271	1.1998572	1	107	1	9	5	11	3	n/a	n/a	n/a	n/a
2961.549128	1.1998361	1	108	1	9	5	12	3	n/a	n/a	n/a	n/a
2962.748965	1.1998014	1	109	1	9	5	13	3	n/a	n/a	n/a	n/a
2963.948766	1.1998819	1	110	1	9	5	14	3	n/a	n/a	n/a	n/a
2965.148648	1.1998727	1	111	1	9	5	15	3	n/a	n/a	n/a	n/a
2966.348521	1.1998739	1	112	1	9	5	16	3	n/a	n/a	n/a	n/a
