onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
27766.6541	1.2016542	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
27767.85575	1.20055	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
27769.0563	1.2002865	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
27770.25659	1.2003991	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
27771.45699	1.2003731	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
27772.65736	1.2004277	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
27773.85779	1.2004083	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
27775.0582	1.2004079	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
27776.25861	1.2004713	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
27777.45908	1.2003532	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
27778.65943	1.2003941	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
27779.85983	1.2003596	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
27781.06018	1.2004332	1	13	1	9	1	13	3	n/a	n/a	n/a	n/a
27782.26062	1.2004292	1	14	1	9	1	14	3	n/a	n/a	n/a	n/a
27783.46105	1.2003703	1	15	1	9	1	15	3	n/a	n/a	n/a	n/a
27784.66142	1.2004831	1	16	1	9	1	16	3	n/a	n/a	n/a	n/a
27785.8619	1.2003825	1	17	1	1	2	1	2	9	n/a	27786.26199	n/a
27787.06228	1.2004119	1	18	1	1	2	2	2	9	1	27787.46241	0.7170625
27788.26269	1.2003938	1	19	1	1	2	3	2	9	1	27788.66289	0.6159252
27789.46309	1.2004288	1	20	1	1	2	4	2	9	1	27789.86327	0.6156798
27790.66352	1.2003985	1	21	1	1	2	5	1	8	n/a	27791.06364	n/a
27791.86392	1.2004688	1	22	1	1	2	6	2	8	1	27792.26404	0.5160957
27793.06438	1.2003696	1	23	1	1	2	7	2	8	1	27793.46451	0.519088
27794.26475	1.2005268	1	24	1	1	2	8	2	8	1	27794.66486	0.5153087
27795.46528	1.2003084	1	25	1	1	2	9	1	7	1	27795.86529	0.5161804
27796.66559	1.200381	1	26	1	1	2	10	1	7	1	27797.0657	0.6159887
27797.86597	1.200465	1	27	1	1	2	11	2	7	1	27798.26605	0.4154661
27799.06644	1.2003896	1	28	1	1	2	12	1	6	1	27799.46652	0.5162051
27800.26683	1.2004661	1	29	1	1	2	13	2	6	1	27800.66704	0.6146105
27801.46729	1.2003052	1	30	1	1	2	14	2	6	1	27801.86736	0.7162411
27802.6676	1.2003878	1	31	1	1	2	15	2	5	n/a	27803.06776	n/a
27803.86798	1.2004263	1	32	1	1	2	16	2	5	0	27804.26815	0.3160979
27805.06841	1.2004183	1	33	1	1	2	17	1	6	1	27805.46852	0.6187282
27806.26883	1.2004703	1	34	1	1	2	18	1	6	n/a	27806.669	n/a
27807.4693	1.2003445	1	35	1	1	2	19	2	6	1	27807.86953	0.3151243
27808.66964	1.2004571	1	36	1	1	2	20	2	6	n/a	27809.06978	n/a
27809.8701	1.200368	1	37	1	1	2	21	1	6	1	27810.27024	0.6160304
27811.07047	1.2003913	1	38	1	1	2	22	2	5	1	27811.4707	0.6148126
27812.27086	1.2004576	1	39	1	1	2	23	2	5	n/a	27812.67098	n/a
27813.47132	1.2003405	1	40	1	1	2	24	2	5	0	27813.87142	0.6159813
27814.67166	1.2005764	1	41	1	1	2	25	1	6	1	27815.07184	0.6149985
27815.87223	1.2002436	1	42	1	1	2	26	1	6	1	27816.27226	0.6150411
27817.07248	1.2004576	1	43	1	1	2	27	1	6	1	27817.47262	0.6148844
27818.27294	1.2003855	1	44	1	1	2	28	1	5	n/a	27818.67306	n/a
27819.47332	1.2004188	1	45	1	1	2	29	2	5	0	27819.87343	0.6150993
27820.67374	1.2087616	1	46	1	1	2	30	2	6	1	27821.08227	0.6151032
27821.8825	1.2004006	1	47	1	1	2	31	1	6	0	27822.28265	0.5149499
27823.0829	1.2004381	1	48	1	1	2	32	1	7	0	27823.48311	0.6128199
27824.28334	1.2004743	1	49	1	9	3	1	3	n/a	n/a	n/a	n/a
27825.48381	1.2003215	1	50	1	9	3	2	3	n/a	n/a	n/a	n/a
27826.68414	1.2003991	1	51	1	9	3	3	3	n/a	n/a	n/a	n/a
27827.88454	1.2004149	1	52	1	9	3	4	3	n/a	n/a	n/a	n/a
27829.08495	1.2004548	1	53	1	9	3	5	3	n/a	n/a	n/a	n/a
27830.2854	1.2003312	1	54	1	9	3	6	3	n/a	n/a	n/a	n/a
27831.48574	1.2004593	1	55	1	9	3	7	3	n/a	n/a	n/a	n/a
27832.6862	1.2003733	1	56	1	9	3	8	3	n/a	n/a	n/a	n/a
27833.88657	1.2004249	1	57	1	9	3	9	3	n/a	n/a	n/a	n/a
27835.08699	1.2004643	1	58	1	9	3	10	3	n/a	n/a	n/a	n/a
27836.28746	1.2004558	1	59	1	9	3	11	3	n/a	n/a	n/a	n/a
27837.48791	1.2003598	1	60	1	9	3	12	3	n/a	n/a	n/a	n/a
27838.68827	1.2003348	1	61	1	9	3	13	3	n/a	n/a	n/a	n/a
27839.88861	1.2004252	1	62	1	9	3	14	3	n/a	n/a	n/a	n/a
27841.08903	1.2005477	1	63	1	9	3	15	3	n/a	n/a	n/a	n/a
27842.28958	1.2002972	1	64	1	9	3	16	3	n/a	n/a	n/a	n/a
27843.48988	1.2004006	1	65	1	3	4	1	1	8	1	27843.89005	0.7151292
27844.69028	1.2005544	1	66	1	3	4	2	1	8	1	27845.09045	0.6151478
27845.89083	1.2002273	1	67	1	3	4	3	2	8	1	27846.29076	0.5167338
27847.09106	1.2004855	1	68	1	3	4	4	2	7	1	27847.49128	0.6162241
27848.29155	1.2003893	1	69	1	3	4	5	1	7	1	27848.69167	0.616578
27849.49194	1.200328	1	70	1	3	4	6	2	7	1	27849.8921	0.4169917
27850.69226	1.2004648	1	71	1	3	4	7	2	6	0	27851.09258	0.3162765
