onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
6003.425575	1.5509419	1	1	9	1	1	3	6004.976517	n/a	n/a	n/a	n/a
6004.976517	1.5505468	1	2	9	1	2	3	6006.527064	n/a	n/a	n/a	n/a
6006.527064	1.5506437	1	3	9	1	3	3	6008.077707	n/a	n/a	n/a	n/a
6008.077707	1.5506534	1	4	9	1	4	3	6009.628361	n/a	n/a	n/a	n/a
6009.628361	1.5501671	1	5	9	1	5	3	6011.178528	n/a	n/a	n/a	n/a
6011.178528	1.5506531	1	6	9	1	6	3	6012.729181	n/a	n/a	n/a	n/a
6012.729181	1.5502588	1	7	9	1	7	3	6014.27944	n/a	n/a	n/a	n/a
6014.27944	1.550496	1	8	9	1	8	3	6015.829936	n/a	n/a	n/a	n/a
6015.829936	1.5500327	1	9	9	1	9	3	6017.379969	n/a	n/a	n/a	n/a
6017.379969	1.5501633	1	10	9	1	10	3	6018.930132	n/a	n/a	n/a	n/a
6018.930132	1.5505058	1	11	9	1	11	3	6020.480638	n/a	n/a	n/a	n/a
6020.480638	1.5502976	1	12	9	1	12	3	6022.030935	n/a	n/a	n/a	n/a
6022.030935	1.5501556	1	13	1	2	1	1	6023.581091	9	n/a	6022.515378	n/a
6023.581091	1.5503653	1	14	1	2	2	1	6025.131456	9	n/a	6024.065535	n/a
6025.131456	1.5506918	1	15	1	2	3	2	6026.682148	9	1	6025.616361	0.2958766
6026.682148	1.5502518	1	16	1	2	4	2	6028.2324	9	1	6027.166412	0.3935131
6028.2324	1.5504433	1	17	1	2	5	1	6029.782843	9	0	6028.716624	0.3927348
6029.782843	1.550168	1	18	1	2	6	1	6031.333011	10	0	6030.267157	0.2959521
6031.333011	1.5502352	1	19	1	2	7	2	6032.883246	11	1	6031.817414	0.3943855
6032.883246	1.5501806	1	20	1	2	8	2	6034.433427	11	1	6033.36761	0.4893506
6034.433427	1.5502142	1	21	1	2	9	1	6035.983641	11	1	6034.917895	0.490012
6035.983641	1.5500236	1	22	1	2	10	1	6037.533665	10	1	6036.468054	0.4898766
6037.533665	1.5501935	1	23	1	2	11	2	6039.083858	10	1	6038.018224	0.4897831
6039.083858	1.5501523	1	24	1	2	12	1	6040.63401	10	1	6039.568228	0.5868352
6040.63401	1.5505646	1	25	1	2	13	2	6042.184575	9	1	6041.118502	0.5872437
6042.184575	1.5502312	1	26	1	2	14	1	6043.734806	9	1	6042.66894	0.490061
6043.734806	1.5506152	1	27	1	2	15	1	6045.285421	9	1	6044.21945	0.4915758
6045.285421	1.5502875	1	28	1	2	16	1	6046.835709	8	1	6045.770071	0.5865051
6046.835709	1.5503119	1	29	1	2	17	2	6048.386021	8	1	6047.32011	0.4897864
6048.386021	1.5504102	1	30	1	2	18	1	6049.936431	8	1	6048.870466	0.4900963
6049.936431	1.5509367	1	31	1	2	19	1	6051.487368	7	1	6050.421111	0.5863217
6051.487368	1.5504995	1	32	1	2	20	2	6053.037867	7	1	6051.971891	0.4898295
6053.037867	1.5502003	1	33	1	2	21	2	6054.588068	7	1	6053.522298	0.3929708
6054.588068	1.5499346	1	34	1	2	22	2	6056.138002	6	1	6055.072497	0.4894764
6056.138002	1.5502089	1	35	1	2	23	1	6057.688211	6	1	6056.622472	0.6833749
6057.688211	1.550273	1	36	1	2	24	1	6059.238484	6	1	6058.172815	0.5864862
6059.238484	1.5504906	1	37	1	2	25	2	6060.788975	5	1	6059.723119	0.6838245
6060.788975	1.5501454	1	38	1	2	26	1	6062.33912	5	1	6061.273451	0.5863987
6062.33912	1.5501219	1	39	1	2	27	2	6063.889242	5	1	6062.823524	0.4895805
6063.889242	1.5503023	1	40	1	2	28	2	6065.439544	4	1	6064.373725	0.586862
6065.439544	1.5502381	1	41	1	2	29	2	6066.989782	4	1	6065.923921	0.782595
6066.989782	1.5501529	1	42	1	2	30	1	6068.539935	4	1	6067.474139	0.8768097
6068.539935	1.5504168	1	43	1	2	31	2	6070.090352	3	1	6069.024472	0.295169
6070.090352	1.5508533	1	44	1	2	32	1	6071.641205	3	0	6070.575121	0.2068488
6071.641205	1.550315	1	45	9	3	1	3	6073.19152	n/a	n/a	n/a	n/a
6073.19152	1.5504261	1	46	9	3	2	3	6074.741947	n/a	n/a	n/a	n/a
6074.741947	1.5499902	1	47	9	3	3	3	6076.291937	n/a	n/a	n/a	n/a
6076.291937	1.5502962	1	48	9	3	4	3	6077.842233	n/a	n/a	n/a	n/a
6077.842233	1.5503024	1	49	9	3	5	3	6079.392535	n/a	n/a	n/a	n/a
6079.392535	1.5500695	1	50	9	3	6	3	6080.942605	n/a	n/a	n/a	n/a
6080.942605	1.5504862	1	51	9	3	7	3	6082.493091	n/a	n/a	n/a	n/a
6082.493091	1.5507048	1	52	9	3	8	3	6084.043796	n/a	n/a	n/a	n/a
6084.043796	1.5506586	1	53	9	3	9	3	6085.594454	n/a	n/a	n/a	n/a
