onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
13791.33266	1.5502764	1	1	9	1	1	3	13792.88294	n/a	n/a	n/a	n/a
13792.88294	1.5515865	1	2	9	1	2	3	13794.43453	n/a	n/a	n/a	n/a
13794.43453	1.5499917	1	3	9	1	3	3	13795.98452	n/a	n/a	n/a	n/a
13795.98452	1.5499944	1	4	9	1	4	3	13797.53451	n/a	n/a	n/a	n/a
13797.53451	1.5501853	1	5	9	1	5	3	13799.0847	n/a	n/a	n/a	n/a
13799.0847	1.5502603	1	6	9	1	6	3	13800.63496	n/a	n/a	n/a	n/a
13800.63496	1.5500237	1	7	9	1	7	3	13802.18498	n/a	n/a	n/a	n/a
13802.18498	1.5504141	1	8	9	1	8	3	13803.7354	n/a	n/a	n/a	n/a
13803.7354	1.5502294	1	9	9	1	9	3	13805.28563	n/a	n/a	n/a	n/a
13805.28563	1.5504043	1	10	9	1	10	3	13806.83603	n/a	n/a	n/a	n/a
13806.83603	1.5501238	1	11	9	1	11	3	13808.38615	n/a	n/a	n/a	n/a
13808.38615	1.5500445	1	12	9	1	12	3	13809.9362	n/a	n/a	n/a	n/a
13809.9362	1.5499635	1	13	1	2	1	1	13811.48616	9	1	13810.42085	0.7798589
13811.48616	1.5504609	1	14	1	2	2	2	13813.03662	9	0	13811.97077	0.5863768
13813.03662	1.5500447	1	15	1	2	3	2	13814.58667	10	0	13813.52088	0.4902716
13814.58667	1.5504704	1	16	1	2	4	1	13816.13714	11	1	13815.07115	0.296274
13816.13714	1.5499709	1	17	1	2	5	2	13817.68711	11	1	13816.62136	0.3933716
13817.68711	1.5502312	1	18	1	2	6	1	13819.23734	11	1	13818.17137	0.2004892
13819.23734	1.5502564	1	19	1	2	7	1	13820.7876	10	0	13819.72177	0.006473400001
13820.7876	1.5500848	1	20	1	2	8	1	13822.33768	11	n/a	13821.27206	n/a
13822.33768	1.5501877	1	21	1	2	9	2	13823.88787	11	1	13822.8223	0.7808033
13823.88787	1.55037	1	22	1	2	10	1	13825.43824	11	1	13824.37242	0.489389
13825.43824	1.5502033	1	23	1	2	11	1	13826.98844	11	1	13825.92256	0.877678
13826.98844	1.5504961	1	24	1	2	12	2	13828.53894	10	1	13827.47283	0.7818945
13828.53894	1.55014	1	25	1	2	13	2	13830.08908	10	1	13829.02324	0.587443
13830.08908	1.5503601	1	26	1	2	14	1	13831.63944	10	1	13830.57368	0.4896184
13831.63944	1.5496918	1	27	1	2	15	1	13833.18913	9	0	13832.12371	0.4900697
13833.18913	1.550471	1	28	1	2	16	2	13834.7396	10	1	13833.67379	0.5869178
13834.7396	1.550629	1	29	1	2	17	2	13836.29023	10	1	13835.22433	0.4893577
13836.29023	1.5508433	1	30	1	2	18	2	13837.84107	10	1	13836.77487	0.5863613
13837.84107	1.550235	1	31	1	2	19	1	13839.39131	9	1	13838.3256	0.5873558
13839.39131	1.5500084	1	32	1	2	20	2	13840.94132	9	1	13839.87544	0.7801229
13840.94132	1.549823	1	33	1	2	21	1	13842.49114	9	1	13841.42566	0.8770066
13842.49114	1.5504782	1	34	1	2	22	2	13844.04162	8	1	13842.97582	0.6835078
13844.04162	1.5501677	1	35	1	2	23	2	13845.59179	8	1	13844.52591	0.586757
13845.59179	1.5500254	1	36	1	2	24	2	13847.14181	8	1	13846.07619	0.5862248
13847.14181	1.5504315	1	37	1	2	25	2	13848.69224	7	1	13847.62642	0.5862773
13848.69224	1.5501147	1	38	1	2	26	1	13850.24236	7	0	13849.17678	0.6829752
13850.24236	1.5506112	1	39	1	2	27	1	13851.79297	8	1	13850.72711	0.4900159
13851.79297	1.5503944	1	40	1	2	28	1	13853.34336	8	1	13852.27746	0.6832049
13853.34336	1.5506825	1	41	1	2	29	1	13854.89405	8	1	13853.82825	0.779822
13854.89405	1.550175	1	42	1	2	30	2	13856.44422	7	n/a	13855.37855	n/a
13856.44422	1.5501349	1	43	1	2	31	1	13857.99436	7	1	13856.92864	0.6829981
13857.99436	1.5504641	1	44	1	2	32	1	13859.54482	7	0	13858.47893	0.4888001
13859.54482	1.5499028	1	45	9	3	1	3	13861.09472	n/a	n/a	n/a	n/a
13861.09472	1.5505989	1	46	9	3	2	3	13862.64532	n/a	n/a	n/a	n/a
13862.64532	1.5501859	1	47	9	3	3	3	13864.19551	n/a	n/a	n/a	n/a
13864.19551	1.5499459	1	48	9	3	4	3	13865.74545	n/a	n/a	n/a	n/a
13865.74545	1.5502826	1	49	9	3	5	3	13867.29574	n/a	n/a	n/a	n/a
13867.29574	1.550318	1	50	9	3	6	3	13868.84605	n/a	n/a	n/a	n/a
13868.84605	1.5498835	1	51	9	3	7	3	13870.39594	n/a	n/a	n/a	n/a
13870.39594	1.550735	1	52	9	3	8	3	13871.94667	n/a	n/a	n/a	n/a
13871.94667	1.5498356	1	53	9	3	9	3	13873.49651	n/a	n/a	n/a	n/a
13873.49651	1.5499592	1	54	9	3	10	3	13875.04647	n/a	n/a	n/a	n/a
13875.04647	1.5503453	1	55	9	3	11	3	13876.59681	n/a	n/a	n/a	n/a
13876.59681	1.5500699	1	56	9	3	12	3	13878.14688	n/a	n/a	n/a	n/a
13878.14688	1.5505014	1	57	3	4	1	1	13879.69738	8	n/a	13878.6315	n/a
13879.69738	1.5501187	1	58	3	4	2	1	13881.2475	8	n/a	13880.18167	n/a
13881.2475	1.5503723	1	59	3	4	3	1	13882.79788	8	1	13881.73191	0.5861989
13882.79788	1.5499635	1	60	3	4	4	2	13884.34784	8	1	13883.28224	0.1020568
13884.34784	1.5504052	1	61	3	4	5	2	13885.89824	8	0	13884.83234	n/a
13885.89824	1.5504397	1	62	3	4	6	1	13887.44868	9	1	13886.38251	0.8775982
13887.44868	1.5499481	1	63	3	4	7	2	13888.99863	9	1	13887.93323	0.586332
13888.99863	1.5498745	1	64	3	4	8	1	13890.54851	9	1	13889.48293	0.1024338
13890.54851	1.5503442	1	65	3	4	9	1	13892.09885	8	1	13891.03324	0.0377953
13892.09885	1.5501099	1	66	3	4	10	2	13893.64896	8	n/a	13892.58327	n/a
13893.64896	1.5501688	1	67	3	4	11	2	13895.19913	8	1	13894.13351	0.8770464
13895.19913	1.5499087	1	68	3	4	12	1	13896.74904	8	1	13895.68359	0.489763
13896.74904	1.5502075	1	69	3	4	13	2	13898.29925	7	1	13897.23332	0.1996324
13898.29925	1.5500068	1	70	3	4	14	1	13899.84925	7	1	13898.78359	0.2111209
13899.84925	1.5501251	1	71	3	4	15	2	13901.39938	7	1	13900.33381	0.0065362
13901.39938	1.5501588	1	72	3	4	16	2	13902.94954	6	0	13901.88393	n/a
