onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
14550.87131	1.5437566	3	1	9	1	1	3	14552.41507	n/a	n/a	n/a	n/a
14552.41507	1.54994	3	2	9	1	2	3	14553.96501	n/a	n/a	n/a	n/a
14553.96501	1.5502191	3	3	9	1	3	3	14555.51522	n/a	n/a	n/a	n/a
14555.51522	1.5505475	3	4	9	1	4	3	14557.06577	n/a	n/a	n/a	n/a
14557.06577	1.5503372	3	5	9	1	5	3	14558.61611	n/a	n/a	n/a	n/a
14558.61611	1.5501805	3	6	9	1	6	3	14560.16629	n/a	n/a	n/a	n/a
14560.16629	1.5502571	3	7	9	1	7	3	14561.71655	n/a	n/a	n/a	n/a
14561.71655	1.5500319	3	8	9	1	8	3	14563.26658	n/a	n/a	n/a	n/a
14563.26658	1.5500285	3	9	9	1	9	3	14564.81661	n/a	n/a	n/a	n/a
14564.81661	1.5504536	3	10	9	1	10	3	14566.36706	n/a	n/a	n/a	n/a
14566.36706	1.5500529	3	11	9	1	11	3	14567.91711	n/a	n/a	n/a	n/a
14567.91711	1.5500473	3	12	9	1	12	3	14569.46716	n/a	n/a	n/a	n/a
14569.46716	1.5505713	3	13	1	2	1	1	14571.01773	6	1	14569.95168	0.1995081
14571.01773	1.5501573	3	14	1	2	2	2	14572.56789	6	n/a	14571.50218	n/a
14572.56789	1.5500372	3	15	1	2	3	1	14574.11793	6	n/a	14573.05225	n/a
14574.11793	1.5500322	3	16	1	2	4	2	14575.66796	6	1	14574.60231	0.9743283
14575.66796	1.5502674	3	17	1	2	5	1	14577.21823	6	1	14576.15231	0.6839841
14577.21823	1.5502471	3	18	1	2	6	2	14578.76847	5	1	14577.70263	0.3927459
14578.76847	1.5503177	3	19	1	2	7	1	14580.31879	5	1	14579.25287	0.0054212
14580.31879	1.5503235	3	20	1	2	8	2	14581.86912	5	n/a	14580.80325	n/a
14581.86912	1.5499893	3	21	1	2	9	1	14583.4191	5	n/a	14582.35336	n/a
14583.4191	1.5500055	3	22	1	2	10	2	14584.96911	5	n/a	14583.90371	n/a
14584.96911	1.5503493	3	23	1	2	11	2	14586.51946	5	n/a	14585.4535	n/a
14586.51946	1.5499911	3	24	1	2	12	1	14588.06945	5	0	14587.00365	n/a
