onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
4180.334387	1.5513967	2	1	9	1	1	3	4181.885784	n/a	n/a	n/a	n/a
4181.885784	1.550225	2	2	9	1	2	3	4183.436009	n/a	n/a	n/a	n/a
4183.436009	1.5502518	2	3	9	1	3	3	4184.986261	n/a	n/a	n/a	n/a
4184.986261	1.5501121	2	4	9	1	4	3	4186.536373	n/a	n/a	n/a	n/a
4186.536373	1.5501655	2	5	9	1	5	3	4188.086538	n/a	n/a	n/a	n/a
4188.086538	1.550049	2	6	9	1	6	3	4189.636587	n/a	n/a	n/a	n/a
4189.636587	1.5502621	2	7	9	1	7	3	4191.186849	n/a	n/a	n/a	n/a
4191.186849	1.5502197	2	8	9	1	8	3	4192.737069	n/a	n/a	n/a	n/a
4192.737069	1.5504078	2	9	9	1	9	3	4194.287477	n/a	n/a	n/a	n/a
4194.287477	1.5499966	2	10	9	1	10	3	4195.837473	n/a	n/a	n/a	n/a
4195.837473	1.5502718	2	11	9	1	11	3	4197.387745	n/a	n/a	n/a	n/a
4197.387745	1.5498679	2	12	9	1	12	3	4198.937613	n/a	n/a	n/a	n/a
4198.937613	1.5504834	2	13	1	2	1	2	4200.488097	5	n/a	4199.422378	n/a
4200.488097	1.550727	2	14	1	2	2	1	4202.038824	5	1	4200.972511	0.7804736
4202.038824	1.5505398	2	15	1	2	3	1	4203.589363	5	1	4202.523398	0.8772807
4203.589363	1.5498162	2	16	1	2	4	1	4205.13918	4	1	4204.073656	0.7805813
4205.13918	1.5506025	2	17	1	2	5	1	4206.689782	4	0	4205.623954	0.8781116
4206.689782	1.5502075	2	18	1	2	6	1	4208.23999	5	1	4207.17428	0.7810728
4208.23999	1.5501173	2	19	1	2	7	2	4209.790107	5	1	4208.724548	0.9746533
4209.790107	1.5499537	2	20	1	2	8	2	4211.340061	5	n/a	4210.274474	n/a
4211.340061	1.5504696	2	21	1	2	9	1	4212.89053	5	n/a	4211.824765	n/a
