onset	duration	run_number	trial_number	bar_direction	bar_period	bar_step	stim_noise_ori	trial_offset	stim_stair_val	response_val	probe_time	reaction_time
199.8857909	1.3037265	1	1	9	1	1	3	201.1895174	n/a	n/a	n/a	n/a
201.1895174	1.2998518	1	2	9	1	2	3	202.4893692	n/a	n/a	n/a	n/a
202.4893692	1.308144	1	3	9	1	3	3	203.7975132	n/a	n/a	n/a	n/a
203.7975132	1.299686	1	4	9	1	4	3	205.0971992	n/a	n/a	n/a	n/a
205.0971992	1.3000072	1	5	9	1	5	3	206.3972064	n/a	n/a	n/a	n/a
206.3972064	1.299891582	1	6	9	1	6	3	207.697098	n/a	n/a	n/a	n/a
207.697098	1.299795318	1	7	9	1	7	3	208.9968933	n/a	n/a	n/a	n/a
208.9968933	1.2998286	1	8	9	1	8	3	210.2967219	n/a	n/a	n/a	n/a
210.2967219	1.2998635	1	9	9	1	9	3	211.5965854	n/a	n/a	n/a	n/a
211.5965854	1.2997473	1	10	9	1	10	3	212.8963327	n/a	n/a	n/a	n/a
212.8963327	1.300004026	1	11	9	1	11	3	214.1963367	n/a	n/a	n/a	n/a
214.1963367	1.299779174	1	12	9	1	12	3	215.4961159	n/a	n/a	n/a	n/a
215.4961159	1.299746	1	13	9	1	13	3	216.7958619	n/a	n/a	n/a	n/a
216.7958619	1.2998673	1	14	9	1	14	3	218.0957292	n/a	n/a	n/a	n/a
218.0957292	1.2998947	1	15	9	1	15	3	219.3956239	n/a	n/a	n/a	n/a
219.3956239	1.2998752	1	16	9	1	16	3	220.6954991	n/a	n/a	n/a	n/a
220.6954991	1.2998472	1	17	1	2	1	1	221.9953463	9	n/a	221.0954933	n/a
221.9953463	1.2998404	1	18	1	2	2	1	223.2951867	9	n/a	222.3953387	n/a
223.2951867	1.299908	1	19	1	2	3	1	224.5950947	9	n/a	223.6951967	n/a
224.5950947	1.2997795	1	20	1	2	4	2	225.8948742	9	n/a	224.9948814	n/a
225.8948742	1.299866	1	21	1	2	5	2	227.1947402	9	n/a	226.2948415	n/a
227.1947402	1.2997236	1	22	1	2	6	2	228.4944638	9	n/a	227.5947257	n/a
228.4944638	1.2999821	1	23	1	2	7	1	229.7944459	9	1	228.8945367	0.0224956
229.7944459	1.2997437	1	24	1	2	8	1	231.0941896	9	1	230.1943917	0.3188787
231.0941896	1.2999397	1	25	1	2	9	2	232.3941293	9	1	231.4942392	0.6092819
232.3941293	1.2998433	1	26	1	2	10	2	233.6939726	8	0	232.7940719	0.8274594
233.6939726	1.299802	1	27	1	2	11	1	234.9937746	9	1	234.0939239	0.711503
234.9937746	1.299934	1	28	1	2	12	1	236.2937086	9	1	235.3937707	0.7118338
236.2937086	1.2997983	1	29	1	2	13	1	237.5935069	9	1	236.6936228	0.8292317
237.5935069	1.2998758	1	30	1	2	14	1	238.8933827	8	0	237.9934614	0.7287612
238.8933827	1.2996632	1	31	1	2	15	2	240.1930459	9	1	239.2933041	0.8213044
240.1930459	1.2999741	1	32	1	2	16	2	241.49302	9	1	240.5932019	0.8092934
241.49302	1.299904	1	33	1	2	17	2	242.792924	9	1	241.8929847	0.7301553
242.792924	1.2998607	1	34	1	2	18	1	244.0927847	8	1	243.1928894	0.6089344
244.0927847	1.2997826	1	35	1	2	19	2	245.3925673	8	1	244.4926224	0.509848
245.3925673	1.2998935	1	36	1	2	20	2	246.6924608	8	1	245.7925817	0.504896
246.6924608	1.2998094	1	37	1	2	21	2	247.9922702	7	0	247.0924167	0.5060429
247.9922702	1.2998381	1	38	1	2	22	2	249.2921083	8	1	248.3922391	0.5086646
249.2921083	1.299913382	1	39	1	2	23	1	250.5920217	8	1	249.6921209	0.5085644
250.5920217	1.299749418	1	40	1	2	24	2	251.8917711	8	1	250.9918717	0.6085004
251.8917711	1.2998962	1	41	1	2	25	1	253.1916673	7	1	252.2917529	0.7088049
253.1916673	1.2998462	1	42	1	2	26	2	254.4915135	7	1	253.5916655	0.5225394
254.4915135	1.2997234	1	43	1	2	27	2	255.7912369	7	0	254.8915118	0.3074056369
255.7912369	1.2999626	1	44	1	2	28	1	257.0911995	8	0	256.1913117	0.119101
257.0911995	1.2996999	1	45	1	2	29	1	258.3908994	9	1	257.4911545	0.020286
258.3908994	1.300002	1	46	1	2	30	1	259.6909014	9	n/a	258.7910035	n/a
259.6909014	1.299892889	1	47	1	2	31	1	260.9907943	9	n/a	260.0908984	n/a
260.9907943	1.299797711	1	48	1	2	32	1	262.290592	9	n/a	261.3905932	n/a
262.290592	1.2996842	1	49	9	3	1	3	263.5902762	n/a	n/a	n/a	n/a
263.5902762	1.3000073	1	50	9	3	2	3	264.8902835	n/a	n/a	n/a	n/a
264.8902835	1.2998915	1	51	9	3	3	3	266.190175	n/a	n/a	n/a	n/a
266.190175	1.299850263	1	52	9	3	4	3	267.4900253	n/a	n/a	n/a	n/a
267.4900253	1.299793237	1	53	9	3	5	3	268.7898185	n/a	n/a	n/a	n/a
268.7898185	1.299892582	1	54	9	3	6	3	270.0897111	n/a	n/a	n/a	n/a
270.0897111	1.299653218	1	55	9	3	7	3	271.3893643	n/a	n/a	n/a	n/a
271.3893643	1.300052489	1	56	9	3	8	3	272.6894168	n/a	n/a	n/a	n/a
272.6894168	1.299788411	1	57	9	3	9	3	273.9892052	n/a	n/a	n/a	n/a
273.9892052	1.2998432	1	58	9	3	10	3	275.2890484	n/a	n/a	n/a	n/a
275.2890484	1.2998522	1	59	9	3	11	3	276.5889006	n/a	n/a	n/a	n/a
276.5889006	1.2998427	1	60	9	3	12	3	277.8887433	n/a	n/a	n/a	n/a
277.8887433	1.2997269	1	61	9	3	13	3	279.1884702	n/a	n/a	n/a	n/a
279.1884702	1.300014326	1	62	9	3	14	3	280.4884845	n/a	n/a	n/a	n/a
280.4884845	1.299796074	1	63	9	3	15	3	281.7882806	n/a	n/a	n/a	n/a
281.7882806	1.2998549	1	64	9	3	16	3	283.0881355	n/a	n/a	n/a	n/a
283.0881355	1.2998453	1	65	3	4	1	2	284.3879808	9	n/a	283.4880782	n/a
284.3879808	1.2998473	1	66	3	4	2	2	285.6878281	9	n/a	284.7879749	n/a
285.6878281	1.299893482	1	67	3	4	3	1	286.9877216	9	n/a	286.0876067	n/a
286.9877216	1.299791218	1	68	3	4	4	1	288.2875128	9	n/a	287.3876236	n/a
288.2875128	1.2998566	1	69	3	4	5	1	289.5873694	9	n/a	288.6875147	n/a
289.5873694	1.2998314	1	70	3	4	6	2	290.8872008	9	n/a	289.987321	n/a
290.8872008	1.2996786	1	71	3	4	7	1	292.1868794	9	1	291.2869644	0.5166444
292.1868794	1.2999448	1	72	3	4	8	2	293.4868242	9	1	292.5870474	0.508602
293.4868242	1.2999111	1	73	3	4	9	2	294.7867353	8	0	293.8868378	0.1363376
294.7867353	1.3081728	1	74	3	4	10	2	296.0949081	9	0	295.1866869	0.2053056
296.0949081	1.2998147	1	75	3	4	11	1	297.3947228	10	0	296.4948666	0.4336022
297.3947228	1.2999295	1	76	3	4	12	2	298.6946523	11	1	297.7947046	0.5189546
298.6946523	1.299862	1	77	3	4	13	2	299.9945143	11	1	299.0945579	0.4300092
299.9945143	1.299779	1	78	3	4	14	2	301.2942933	11	1	300.3944658	0.4354231
301.2942933	1.299915734	1	79	3	4	15	2	302.594209	10	0	301.694295	0.2229839
302.594209	1.299761066	1	80	3	4	16	2	303.8939701	11	1	302.9939391	0.3312529
303.8939701	1.2998828	1	81	3	4	17	2	305.1938529	11	1	304.2939587	0.5186545
305.1938529	1.299884	1	82	3	4	18	1	306.4937369	11	1	305.5937977	0.3337886
306.4937369	1.29981	1	83	3	4	19	1	307.7935469	10	1	306.8936455	0.4224649
307.7935469	1.2998473	1	84	3	4	20	2	309.0933942	10	1	308.1933373	0.5186475
309.0933942	1.2998422	1	85	3	4	21	1	310.3932364	10	1	309.4933469	0.4379678
310.3932364	1.2998467	1	86	3	4	22	1	311.6930831	9	0	310.7932462	0.4455833847
311.6930831	1.2998456	1	87	3	4	23	2	312.9929287	10	1	312.0928735	0.4376846
312.9929287	1.2997568	1	88	3	4	24	1	314.2926855	10	1	313.3928298	0.4178883
314.2926855	1.2999076	1	89	3	4	25	1	315.5925931	10	1	314.6927245	0.6175014
315.5925931	1.2997469	1	90	3	4	26	2	316.89234	9	0	315.9926204	0.6145676369
316.89234	1.2999698	1	91	3	4	27	1	318.1923098	10	0	317.2924107	0.5217089
318.1923098	1.299896982	1	92	3	4	28	1	319.4922068	11	n/a	318.5922646	n/a
319.4922068	1.299648118	1	93	3	4	29	2	320.7918549	11	n/a	319.8920739	n/a
320.7918549	1.2999931	1	94	3	4	30	2	322.091848	11	n/a	321.191894	n/a
322.091848	1.2998475	1	95	3	4	31	2	323.3916955	11	n/a	322.4918533	n/a
323.3916955	1.2998543	1	96	3	4	32	2	324.6915498	11	n/a	323.7916521	n/a
324.6915498	1.2997254	1	97	9	5	1	3	325.9912752	n/a	n/a	n/a	n/a
325.9912752	1.2999703	1	98	9	5	2	3	327.2912455	n/a	n/a	n/a	n/a
327.2912455	1.2998513	1	99	9	5	3	3	328.5910968	n/a	n/a	n/a	n/a
328.5910968	1.2998387	1	100	9	5	4	3	329.8909355	n/a	n/a	n/a	n/a
329.8909355	1.2996607	1	101	9	5	5	3	331.1905962	n/a	n/a	n/a	n/a
331.1905962	1.2999063	1	102	9	5	6	3	332.4905025	n/a	n/a	n/a	n/a
332.4905025	1.2998049	1	103	9	5	7	3	333.7903074	n/a	n/a	n/a	n/a
333.7903074	1.300052763	1	104	9	5	8	3	335.0903602	n/a	n/a	n/a	n/a
335.0903602	1.299793437	1	105	9	5	9	3	336.3901536	n/a	n/a	n/a	n/a
336.3901536	1.299909571	1	106	9	5	10	3	337.6900632	n/a	n/a	n/a	n/a
337.6900632	1.299789329	1	107	9	5	11	3	338.9898525	n/a	n/a	n/a	n/a
338.9898525	1.2998479	1	108	9	5	12	3	340.2897004	n/a	n/a	n/a	n/a
340.2897004	1.2998968	1	109	9	5	13	3	341.5895972	n/a	n/a	n/a	n/a
341.5895972	1.2998385	1	110	9	5	14	3	342.8894357	n/a	n/a	n/a	n/a
342.8894357	1.2998538	1	111	9	5	15	3	344.1892895	n/a	n/a	n/a	n/a
344.1892895	1.2997859	1	112	9	5	16	3	345.4890754	n/a	n/a	n/a	n/a
345.4890754	1.2998361	1	113	5	6	1	1	346.7889115	11	n/a	345.8889759	n/a
346.7889115	1.2997296	1	114	5	6	2	2	348.0886411	11	n/a	347.1889289	n/a
348.0886411	1.299865	1	115	5	6	3	1	349.3885061	11	n/a	348.4886987	n/a
349.3885061	1.3000179	1	116	5	6	4	1	350.688524	11	n/a	349.7886219	n/a
350.688524	1.2998311	1	117	5	6	5	2	351.9883551	11	n/a	351.0884658	n/a
351.9883551	1.2997613	1	118	5	6	6	1	353.2881164	11	1	352.3883038	0.5288997
353.2881164	1.299894	1	119	5	6	7	2	354.5880104	11	1	353.6880233	0.609176
354.5880104	1.2997302	1	120	5	6	8	1	355.8877406	11	1	354.9880073	0.5164158369
355.8877406	1.300007863	1	121	5	6	9	2	357.1877485	10	1	356.2878035	0.511548
357.1877485	1.299730437	1	122	5	6	10	1	358.4874789	10	1	357.5876542	0.4211091
358.4874789	1.299961182	1	123	5	6	11	2	359.7874401	10	1	358.8875181	0.4348099
359.7874401	1.299886989	1	124	5	6	12	2	361.0873271	9	1	360.1873887	0.5208873185
361.0873271	1.299805892	1	125	5	6	13	1	362.387133	9	1	361.487189	0.4331802
362.387133	1.299798137	1	126	5	6	14	2	363.6869311	9	1	362.7870382	0.4229429
363.6869311	1.2998398	1	127	5	6	15	2	364.9867709	8	1	364.0868825	0.5214377
364.9867709	1.2998163	1	128	5	6	16	2	366.2865872	8	1	365.3865692	0.7213359
366.2865872	1.2998865	1	129	5	6	17	1	367.5864737	8	1	366.6865752	0.5148032
367.5864737	1.2998478	1	130	5	6	18	2	368.8863215	7	1	367.9863957	0.7180069
368.8863215	1.299885	1	131	5	6	19	2	370.1862065	7	1	369.2863677	0.7210178108
370.1862065	1.2998041	1	132	5	6	20	1	371.4860106	7	1	370.5861138	0.6213318
371.4860106	1.2997095	1	133	5	6	21	2	372.7857201	6	1	371.885962	0.6175145
372.7857201	1.300026063	1	134	5	6	22	2	374.0857462	6	0	373.1856508	0.5138101
374.0857462	1.299801837	1	135	5	6	23	1	375.385548	7	1	374.4856498	0.6213339
375.385548	1.2998986	1	136	5	6	24	2	376.6854466	7	1	375.7854935	0.7177753
376.6854466	1.2997976	1	137	5	6	25	1	377.9852442	7	1	377.0853446	0.8136839
377.9852442	1.2998405	1	138	5	6	26	1	379.2850847	6	0	378.3850413	0.7141262
379.2850847	1.299898015	1	139	5	6	27	1	380.5849827	7	1	379.6850868	0.5197692369
380.5849827	1.299840148	1	140	5	6	28	2	381.8848229	7	1	380.9848815	0.7195507
381.8848229	1.299794137	1	141	5	6	29	1	383.184617	7	n/a	382.284723	n/a
383.184617	1.2996829	1	142	5	6	30	2	384.4842999	7	n/a	383.5846292	n/a
384.4842999	1.2998465	1	143	5	6	31	1	385.7841464	7	n/a	384.8844654	n/a
385.7841464	1.300063782	1	144	5	6	32	2	387.0842102	7	n/a	386.1842722	n/a
387.0842102	1.299792118	1	145	9	7	1	3	388.3840023	n/a	n/a	n/a	n/a
388.3840023	1.2998259	1	146	9	7	2	3	389.6838282	n/a	n/a	n/a	n/a
389.6838282	1.2998998	1	147	9	7	3	3	390.983728	n/a	n/a	n/a	n/a
390.983728	1.2998479	1	148	9	7	4	3	392.2835759	n/a	n/a	n/a	n/a
392.2835759	1.2997967	1	149	9	7	5	3	393.5833726	n/a	n/a	n/a	n/a
393.5833726	1.2998413	1	150	9	7	6	3	394.8832139	n/a	n/a	n/a	n/a
394.8832139	1.2997313	1	151	9	7	7	3	396.1829452	n/a	n/a	n/a	n/a
396.1829452	1.3000191	1	152	9	7	8	3	397.4829643	n/a	n/a	n/a	n/a
397.4829643	1.2997873	1	153	9	7	9	3	398.7827516	n/a	n/a	n/a	n/a
398.7827516	1.2998681	1	154	9	7	10	3	400.0826197	n/a	n/a	n/a	n/a
400.0826197	1.2998915	1	155	9	7	11	3	401.3825112	n/a	n/a	n/a	n/a
401.3825112	1.2997993	1	156	9	7	12	3	402.6823105	n/a	n/a	n/a	n/a
402.6823105	1.2998667	1	157	9	7	13	3	403.9821772	n/a	n/a	n/a	n/a
403.9821772	1.299872782	1	158	9	7	14	3	405.28205	n/a	n/a	n/a	n/a
405.28205	1.299798318	1	159	9	7	15	3	406.5818483	n/a	n/a	n/a	n/a
406.5818483	1.299857	1	160	9	7	16	3	407.8817053	n/a	n/a	n/a	n/a
407.8817053	1.299877845	1	161	7	8	1	2	409.1815831	7	n/a	408.2816426	n/a
409.1815831	1.299785355	1	162	7	8	2	1	410.4813685	7	n/a	409.581495	n/a
410.4813685	1.2998656	1	163	7	8	3	2	411.7812341	7	n/a	410.8813354	n/a
411.7812341	1.2998858	1	164	7	8	4	1	413.0811199	7	n/a	412.1810452	n/a
413.0811199	1.2997982	1	165	7	8	5	1	414.3809181	7	n/a	413.4810752	n/a
414.3809181	1.2998467	1	166	7	8	6	1	415.6807648	7	1	414.7808728	0.7095422
415.6807648	1.299867	1	167	7	8	7	1	416.9806318	6	n/a	416.0807669	n/a
416.9806318	1.2998356	1	168	7	8	8	1	418.2804674	6	n/a	417.3804022	n/a
418.2804674	1.2996734	1	169	7	8	9	1	419.5801408	6	n/a	418.6804146	n/a
419.5801408	1.3000048	1	170	7	8	10	2	420.8801456	6	n/a	419.9802536	n/a
420.8801456	1.2998533	1	171	7	8	11	1	422.1799989	6	0	421.2800995	n/a
422.1799989	1.2997791	1	172	7	8	12	1	423.479778	7	1	422.5798391	0.0204573
423.479778	1.2998367	1	173	7	8	13	2	424.7796147	7	0	423.8797899	0.5164342
424.7796147	1.2999164	1	174	7	8	14	2	426.0795311	8	1	425.1796453	0.5146684
426.0795311	1.299845	1	175	7	8	15	1	427.3793761	8	1	426.479322	0.6162041
427.3793761	1.2998483	1	176	7	8	16	2	428.6792244	8	1	427.7793867	0.4237651924
428.6792244	1.29984	1	177	7	8	17	1	429.9790644	7	1	429.0792211	0.4162187369
429.9790644	1.2998463	1	178	7	8	18	1	431.2789107	7	0	430.3790687	0.4358968554
431.2789107	1.2998528	1	179	7	8	19	2	432.5787635	8	1	431.6789105	0.6188120369
432.5787635	1.2998435	1	180	7	8	20	2	433.878607	8	1	432.9787672	0.7164656924
433.878607	1.2998346	1	181	7	8	21	2	435.1784416	8	0	434.2786057	0.6161346185
435.1784416	1.2998211	1	182	7	8	22	2	436.4782627	9	1	435.5784008	0.6122859
436.4782627	1.299872	1	183	7	8	23	2	437.7781347	9	0	436.8782805	0.7159486
437.7781347	1.299848	1	184	7	8	24	2	439.0779827	10	1	438.1780877	0.7181159
439.0779827	1.2996902	1	185	7	8	25	1	440.3776729	10	1	439.4779353	0.5161416
