onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
196890.3548	1.2033878	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
196891.5582	1.2003565	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
196892.7586	1.2004666	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
196893.959	1.2005078	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
196895.1595	1.2002642	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
196896.3598	1.2004329	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
196897.5602	1.2003919	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
196898.7606	1.2004505	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
196899.9611	1.2003753	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
196901.1614	1.200441	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
196902.3619	1.2003597	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
196903.5622	1.200508	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
196904.7628	1.2003713	1	13	1	9	1	13	3	n/a	n/a	n/a	n/a
196905.9631	1.2003969	1	14	1	9	1	14	3	n/a	n/a	n/a	n/a
196907.1635	1.2004215	1	15	1	9	1	15	3	n/a	n/a	n/a	n/a
196908.3639	1.2003523	1	16	1	9	1	16	3	n/a	n/a	n/a	n/a
196909.5643	1.2004172	1	17	1	1	2	1	2	9	n/a	196909.9644	n/a
196910.7647	1.2004146	1	18	1	1	2	2	2	9	1	196911.1649	-0.07073060001
196911.9651	1.2004034	1	19	1	1	2	3	1	9	1	196912.3653	0.5158877
196913.1655	1.2004567	1	20	1	1	2	4	2	9	n/a	196913.5657	n/a
196914.366	1.2004612	1	21	1	1	2	5	2	9	0	196914.7661	-0.06795639999
196915.5664	1.2003443	1	22	1	1	2	6	1	10	n/a	196915.9665	n/a
196916.7668	1.2003903	1	23	1	1	2	7	2	10	1	196917.1669	0.3331876
196917.9672	1.2003989	1	24	1	1	2	8	1	10	0	196918.3673	0.3300892
196919.1676	1.2005005	1	25	1	1	2	9	2	11	1	196919.5678	0.6160212
196920.3681	1.2004486	1	26	1	1	2	10	2	11	n/a	196920.7682	n/a
196921.5685	1.2003144	1	27	1	1	2	11	2	11	1	196921.9687	0.5263232
196922.7688	1.2004253	1	28	1	1	2	12	2	11	n/a	196923.169	n/a
196923.9693	1.2005056	1	29	1	1	2	13	2	11	0	196924.3695	0.0356685
196925.1698	1.2003145	1	30	1	1	2	14	2	12	1	196925.5698	0.7289542
196926.3701	1.2004882	1	31	1	1	2	15	1	12	1	196926.7703	0.728906
196927.5706	1.2003356	1	32	1	1	2	16	1	12	1	196927.9707	0.7181831
196928.7709	1.2004083	1	33	1	1	2	17	2	11	n/a	196929.1711	n/a
196929.9713	1.2004613	1	34	1	1	2	18	2	11	n/a	196930.3714	n/a
196931.1718	1.2003166	1	35	1	1	2	19	1	11	1	196931.5718	0.7289965
196932.3721	1.2004039	1	36	1	1	2	20	2	11	1	196932.7722	0.6154904
196933.5725	1.200449	1	37	1	1	2	21	2	11	n/a	196933.9726	n/a
196934.773	1.2003848	1	38	1	1	2	22	1	11	1	196935.1731	0.6161474
196935.9733	1.2004023	1	39	1	1	2	23	2	10	1	196936.3735	0.7143253
196937.1737	1.2004758	1	40	1	1	2	24	2	10	n/a	196937.5739	n/a
196938.3742	1.2003931	1	41	1	1	2	25	1	10	1	196938.7744	0.6145436
196939.5746	1.2003556	1	42	1	1	2	26	2	10	1	196939.9748	0.7143042
