onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
197197.9953	1.2013938	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
197199.1967	1.2005142	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
197200.3972	1.2003893	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
197201.5976	1.2003255	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
197202.7979	1.2003983	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
197203.9983	1.200556	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
197205.1988	1.2002691	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
197206.3991	1.200476	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
197207.5996	1.2003522	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
197208.7999	1.2004583	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
197210.0004	1.2004126	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
197211.2008	1.2003528	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
197212.4012	1.2005231	2	13	1	9	1	13	3	n/a	n/a	n/a	n/a
197213.6017	1.2003421	2	14	1	9	1	14	3	n/a	n/a	n/a	n/a
197214.802	1.2004227	2	15	1	9	1	15	3	n/a	n/a	n/a	n/a
197216.0025	1.2003521	2	16	1	9	1	16	3	n/a	n/a	n/a	n/a
197217.2028	1.2004284	2	17	1	1	2	1	2	9	1	197217.603	0.7144448
197218.4032	1.2005274	2	18	1	1	2	2	2	9	1	197218.8035	0.6157661
197219.6038	1.2004197	2	19	1	1	2	3	2	8	1	197220.0039	0.7173471
197220.8042	1.2004799	2	20	1	1	2	4	2	8	n/a	197221.2042	n/a
197222.0047	1.2003271	2	21	1	1	2	5	2	8	1	197222.4047	-0.06372850001
197223.205	1.2003758	2	22	1	1	2	6	2	8	1	197223.6051	-0.06212620001
