onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
198208.5697	1.2055459	5	1	1	9	1	1	3	n/a	n/a	n/a	n/a
198209.7753	1.2004068	5	2	1	9	1	2	3	n/a	n/a	n/a	n/a
198210.9757	1.200467	5	3	1	9	1	3	3	n/a	n/a	n/a	n/a
198212.1762	1.2003534	5	4	1	9	1	4	3	n/a	n/a	n/a	n/a
198213.3765	1.200411	5	5	1	9	1	5	3	n/a	n/a	n/a	n/a
198214.5769	1.2004094	5	6	1	9	1	6	3	n/a	n/a	n/a	n/a
198215.7773	1.2004188	5	7	1	9	1	7	3	n/a	n/a	n/a	n/a
198216.9777	1.2004079	5	8	1	9	1	8	3	n/a	n/a	n/a	n/a
198218.1782	1.2004479	5	9	1	9	1	9	3	n/a	n/a	n/a	n/a
198219.3786	1.2003728	5	10	1	9	1	10	3	n/a	n/a	n/a	n/a
198220.579	1.2004864	5	11	1	9	1	11	3	n/a	n/a	n/a	n/a
198221.7795	1.2003324	5	12	1	9	1	12	3	n/a	n/a	n/a	n/a
198222.9798	1.200411	5	13	1	9	1	13	3	n/a	n/a	n/a	n/a
198224.1802	1.2004093	5	14	1	9	1	14	3	n/a	n/a	n/a	n/a
198225.3806	1.2004069	5	15	1	9	1	15	3	n/a	n/a	n/a	n/a
198226.581	1.2004105	5	16	1	9	1	16	3	n/a	n/a	n/a	n/a
198227.7814	1.2004084	5	17	1	1	2	1	1	8	1	198228.1816	0.5153912
198228.9818	1.2004174	5	18	1	1	2	2	1	7	1	198229.382	0.6148886
198230.1823	1.2004051	5	19	1	1	2	3	2	7	1	198230.5824	0.616325
198231.3827	1.2004207	5	20	1	1	2	4	1	7	1	198231.7828	0.5171053
198232.5831	1.2004	5	21	1	1	2	5	1	6	1	198232.9833	0.4381792
198233.7835	1.2004572	5	22	1	1	2	6	2	6	1	198234.1836	0.5160408
198234.9839	1.2003592	5	23	1	1	2	7	1	6	n/a	198235.384	n/a
198236.1843	1.2004175	5	24	1	1	2	8	2	6	1	198236.5844	0.715142
198237.3847	1.2004054	5	25	1	1	2	9	2	5	0	198237.7848	0.7188788
198238.5851	1.2004457	5	26	1	1	2	10	1	6	n/a	198238.9853	n/a
198239.7856	1.2003826	5	27	1	1	2	11	1	6	n/a	198240.1858	n/a
198240.986	1.2003719	5	28	1	1	2	12	1	6	n/a	198241.3861	n/a
198242.1863	1.2004719	5	29	1	1	2	13	2	6	1	198242.5866	0.6161518
198243.3868	1.2004642	5	30	1	1	2	14	2	6	n/a	198243.787	n/a
198244.5873	1.2004609	5	31	1	1	2	15	1	6	n/a	198244.9874	n/a
198245.7877	1.2002818	5	32	1	1	2	16	2	6	n/a	198246.1878	n/a
198246.988	1.2004059	5	33	1	1	2	17	1	6	n/a	198247.3881	n/a
198248.1884	1.2004143	5	34	1	1	2	18	2	6	0	198248.5886	0.01713649998
198249.3888	1.2004274	5	35	1	1	2	19	2	7	1	198249.7889	0.2180547
198250.5893	1.2003913	5	36	1	1	2	20	1	7	1	198250.9894	0.4149285
198251.7896	1.2004171	5	37	1	1	2	21	2	7	1	198252.1898	0.3158706
198252.9901	1.2004004	5	38	1	1	2	22	1	6	1	198253.3902	0.7145017
198254.1905	1.2004875	5	39	1	1	2	23	2	6	n/a	198254.5906	n/a
198255.3909	1.2004157	5	40	1	1	2	24	2	6	n/a	198255.7911	n/a
198256.5914	1.2003991	5	41	1	1	2	25	1	6	0	198256.9915	-0.08449130002
198257.7918	1.200416	5	42	1	1	2	26	2	7	0	198258.1919	0.2142578
198258.9922	1.2003336	5	43	1	1	2	27	2	8	1	198259.3922	-0.0712037
198260.1925	1.2004126	5	44	1	1	2	28	2	8	1	198260.5927	-0.06780740002
198261.3929	1.200406	5	45	1	1	2	29	2	8	1	198261.7931	0.5143973
198262.5933	1.2003772	5	46	1	1	2	30	2	7	1	198262.9935	0.6144996
198263.7937	1.2004288	5	47	1	1	2	31	2	7	1	198264.1939	0.7139222
198264.9941	1.2004252	5	48	1	1	2	32	1	7	1	198265.3943	0.7120887
198266.1946	1.2004105	5	49	1	9	3	1	3	n/a	n/a	n/a	n/a
198267.395	1.2004084	5	50	1	9	3	2	3	n/a	n/a	n/a	n/a
198268.5954	1.2004163	5	51	1	9	3	3	3	n/a	n/a	n/a	n/a
198269.7958	1.2004099	5	52	1	9	3	4	3	n/a	n/a	n/a	n/a
